Category,Headline,SubHeading
VM i håndbold,Dansk ønske opfyldt – Frankrig slår Sverige ud,Frankrig er klar til VM-finalen mod Danmark efter en sejr over værtsnationen Sverige
VM i håndbold,"VM-debutant fik stor tissetrang, da Jacobsen nærmede sig","Det er ikke hverdag for en slutrundedebutant at blive sendt på banen i en VM-semifinale, og det kunne Lukas Jørgensen godt mærke mod Spanien"
VM i håndbold,"- Jeg mistede hovedet, erkender Landin","Niklas Landin fløj ud af sit felt og råbte ad Daniel Dujshebaev, efter spanieren havde ramt den danske målmand i hovedet"
VM i håndbold,Møllgaard og Lauge foretrækker Frankrig,De danske spillere vægter en direkte kvalifikation til OL højt
VM i håndbold,Tre spillere scorer topkarakter,TV 2 SPORTs håndboldekspert Bent Nyegaard giver karakterer til de danske spillere og landstræneren efter VM-semifinalen mod Spanien
VM i håndbold,"Reddede Danmark: - Valgte et udfald, jeg ikke normalt laver","Niklas Landin blev noteret for en redningsprocent på 43 i VM-semifinalen mod Spanien. Én af de mange redninger kom på straffekast, og den blev vigtig"
VM i håndbold,Danmark er én kamp fra VM-historie,Danmark er i VM-finalen efter en sejr over Spanien og er dermed kun én sejr fra at blive det første land til at vinde VM tre gange i streg
VM i håndbold,"- Vi gjorde det unødigt spændende, siger Nikolaj Jacobsen",Danmark vandt semifinalen over Spanien med 26-23 og står nu i VM-finalen for tredje gang i træk
VM i håndbold,"Danmarks guldhåb er størst ved svensk sejr, mener Nyegaard","Uanset om det bliver Frankrig eller Sverige, der venter i VM-finalen, er Danmark ifølge Bent Nyegaard favorit"
VM i håndbold,Scoring frataget og udskiftet med rødt kort,"Kampens franske dommerpar, Julie og Charlotte Bonaventura, var kortvarigt ude og se situationen igennem på video, inden de fandt det røde kort frem"
VM i håndbold,Derfor har Gidsel ændret nummer på landsholdet,I flere kampe op til slutrunden i Sverige og Polen havde Gidsel også nummer 19. Til EM i 2022 viste trykket på ryggen 33
VM i håndbold,"Hvad er det, Gidsel er så god til? Her er svaret","Mathias Gidsel har taget den internationale håndboldscene med storm. Men hvad er det egentlig, der gør ham speciel og særlig?"
VM i håndbold,"Stor gevinst til Danmark eller Spanien, hvis Frankrig slår Sverige","Hvis Danmark i aften spiller sig i VM-finalen, er der god grund til at håbe på Frankrig som finalemodstander"
VM i håndbold,"Dansk trio hyldes: - Godt, vi ikke skal dække dem op","I oktober spirede en tanke i hovedet på Nikolaj Jacobsen. En tanke, der med stor succes bliver realiseret ved verdensmesterskabet"
VM i håndbold,"Danmarks statistikker er helt absurde, mener Nyegaard",Det danske landshold er et godt stykke foran Spanien målt på afgørende statistikker
VM i håndbold,"- De er en modbydelig mellemting, siger Møllgaard","Der er nærmest garanti for, at Danmark og Spanien udkæmper tætte slag, når de mødes ved håndboldslutrunder"
VM i håndbold,Landin vil ikke ud med hemmelighed inden VM-semifinale,"Niklas Landin vil ikke røbe, hvem af de spanske spillere han vil have til at skyde, hvis han kan bestemme"
VM i håndbold,Svenskere håber og tror på Danmark,VM-finalen 2023 kan blive et opgør mellem de regerende verdensmestre og de regerende europamestre
VM i håndbold,Landin hyldes af konkurrent,"Niklas Landin og Gonzalo Perez de Vargas har stor respekt for hinanden, inden de mødes i VM-semifinalen fredag aften"
VM i håndbold,"- Sker det igen, bliver jeg sur, siger spanier inden kamp mod Danmark","Den spanske spiller har for længst lagt episoden bag sig, men derfor ønsker han ikke en gentagelse af afslutningen på VM-semifinalen fra 2011"
