Category,Headline,SubHeading,Link
Pokalturneringen,Hjørnespark med fuld skrue flyver direkte i mål,Viborg-spilleren Mads Søndergaard scorede et opsigtsvækkende mål i onsdagens pokalopgør mod FC Nordsjælland.,https://www.dr.dk/sporten/fodbold/pokalturneringen/viborg-spiller-scorer-direkte-paa-hjoernespark
Pokalturneringen,20-årig Nordsjælland-angriber scorer hattrick og sender Viborg ud af pokalturneringen,FC Nordsjælland har onsdag aften slået Viborg 3-2 i pokalturneringen.,https://www.dr.dk/sporten/fodbold/pokalturneringen/20-aarig-nordsjaelland-angriber-scorer-hattrick-og-sender-viborg-ud
Tennis,Kvartfinaler i Paris,Hvad sker der? Holger Rune jagter semifinalen samt en billet til sæsonfinalerne ved Masters 1000-turneringen Paris-Masters.,https://sport.tv2.dk/live/tennis/2023-11-03-kvartfinaler-i-paris
Tennis,Resultaterne går Runes vej – flere rivaler falder,Holger Rune er efterhånden snublende tæt på sæsonfinalerne i Torino.,https://sport.tv2.dk/tennis/2023-11-03-resultaterne-gaar-runes-vej-flere-rivaler-falder
Tennis,Rune står pludselig med ny og stor fordel mod Djokovic,Boris Beckers kendskab til Novak Djokovic skal udnyttes fredag aften.,https://sport.tv2.dk/tennis/2023-11-03-rune-staar-pludselig-med-ny-og-stor-fordel-mod-djokovic
Tennis,- En tidlig julegave for tenniselskere,"Novak Djokovic og Holger Rune uddeler store roser om hinanden forud for det, en tennisekspert ser som en julegave for tenniselskere. ",https://sport.tv2.dk/tennis/2023-11-03-en-tidlig-julegave-for-tenniselskere
Cykling,Svømmetræner skal hjælpe Vingegaards hold,Det hollandske storhold opruster på trænerfronten med kapacitet fra anden sportsgren.,https://sport.tv2.dk/cykling/2023-11-03-svoemmetraener-skal-hjaelpe-vingegaards-hold
Cykling,"Pogacar vil det hele, selvom det kan koste ham Tour-sejren",World Tourens vel nok største showman foretrækker at vinde året rundt. ,https://sport.tv2.dk/cykling/2023-11-03-pogacar-vil-det-hele-selvom-det-kan-koste-ham-tour-sejren
Tennis,Olympisk mester er gravid,"Schweizeren Belinda Bencic, der vandt guld ved OL i Tokyo, venter barn, annoncerer hun fredag.",https://sport.tv2.dk/tennis/2023-11-03-olympisk-mester-er-gravid
Fodbold,Mainz fyrer spiller efter omstridt sag,Bundesligaklubben Mainz har ophævet kontrakten med hollænderen Anwar El-Ghazi.,https://sport.tv2.dk/fodbold/2023-11-03-mainz-fyrer-spiller-efter-omstridt-sag
Fodbold,Randers forhandler om salg til udlandet,Både engelske og amerikanske investorer har ifølge Randers-formand vist interesse for at købe Randers FC.,https://sport.tv2.dk/fodbold/2023-11-03-randers-forhandler-om-salg-til-udlandet
Fodbold,Stopper i klubben med det samme efter sammenstød med træner,Mamadou Sakho langer ud efter sin nu tidligere klub på Instagram.,https://sport.tv2.dk/fodbold/2023-11-03-stopper-i-klubben-med-det-samme-efter-sammenstoed-med-traener
Håndbold,Lauge kom holdkammerat til undsætning mod Norge,"Rasmus Lauge var hurtig til at reagere, da holdkammerat Henrik Møllgaard fik hevet trøjen over hovedet på en modstander.",https://sport.tv2.dk/haandbold/2023-11-03-lauge-kom-holdkammerat-til-undsaetning-mod-norge
Håndbold,TV 2 måtte ikke interviewe komet efter vild debut,Barcelona og det spanske håndboldforbund forsøger at beskytte stortalentet.,https://sport.tv2.dk/haandbold/2023-11-02-tv-2-maatte-ikke-interviewe-komet-efter-vild-debut
Håndbold,Norsk stjerne udpeger specifik udfordring mod Danmark,"Norges store stjerne ærgrede sig over for mange fejl, som fjernede muligheden for sjælden sejr over Danmark.",https://sport.tv2.dk/haandbold/2023-11-03-norsk-stjerne-udpeger-specifik-udfordring-mod-danmark
Formel 1,Magnussen slutter som 14'er i brasiliansk kvalifikation,"Kevin Magnussen kunne ikke leve op til sidste års mirakel, men blev nummer 14 i kvalifikationen i São Paulo.",https://sport.tv2.dk/formel-1/2023-11-03-magnussen-slutter-som-14er-i-brasiliansk-kvalifikation
Fodbold,Thomas Frank deler god nyhed om Mikkel Damsgaard,Den danske profil har ikke været på banen siden august. ,https://sport.tv2.dk/fodbold/2023-11-03-thomas-frank-deler-god-nyhed-om-mikkel-damsgaard
Fodbold,Barca-talent tilbage efter lang pause,Pedri er tilbage i kamptruppen for første gang siden slutningen af august.,https://sport.tv2.dk/fodbold/2023-11-03-barca-talent-tilbage-efter-lang-pause
Fodbold,UEFA bliver medarrangør af Ballon d'Or,"Både UEFA og Groupe Amaury vil fremadrettet stå for Ballon d'Or, hvor to nye priser bliver introduceret.",https://sport.tv2.dk/fodbold/2023-11-03-uefa-bliver-medarrangoer-af-ballon-dor
Tennis,"”Forfærdelig planlægning” påvirker Rune: - Decideret håbløst, siger ekspert",Tennisekspert Patrik Wozniacki forstår ikke planlægningen af fredagens kampe.,https://sport.tv2.dk/tennis/2023-11-03-forfaerdelig-planlaegning-paavirker-rune-decideret-haabloest-siger-ekspert
Fodbold,Viborg bekræfter forhandling om salg af cheftræner,Viborg FF forhandler med en klub om salg af træner Jacob Friis. Assistenten Jakob Poulsen overtager træningen.,https://sport.tv2.dk/fodbold/2023-11-03-viborg-bekraefter-forhandling-om-salg-af-cheftraener
Basketball,19-årigt vidunder med rekordkamp,"Franske Victor Wembanyama begynder for alvor at vise, hvorfor han har været så hypet ved sit indtog i NBA.",https://sport.tv2.dk/basketball/2023-11-03-19-aarigt-vidunder-med-rekordkamp
Tennis,"Publikum rejste sig for tidligt – Rune havde set noget, ingen andre så","Holger Rune føler selv, han har en god fornemmelse med sine challenges.",https://sport.tv2.dk/tennis/2023-11-02-publikum-rejste-sig-for-tidligt-rune-havde-set-noget-ingen-andre-saa
Fodbold,DBU øger sikkerheden for landsholdene,"Uroen i dele af verden giver anledning til bekymring i DBU, som nu skærper sikkerheden for alle landshold.",https://sport.tv2.dk/fodbold/2023-11-03-dbu-oeger-sikkerheden-for-landsholdene
Tennis,"Rune jubler over rigtig, rigtig god tennis",Holger Rune kan nu se frem til en kvartfinale i ATP Masters 1000-turneringen i Paris.,https://sport.tv2.dk/tennis/2023-11-02-rune-jubler-over-rigtig-rigtig-god-tennis
Fodbold,Her er eksperternes bud på en Alm-afløser,"Det er garvede Superliga-trænere, der nævnes som mulige trænerkandidater i OB.",https://sport.tv2.dk/fodbold/2023-11-02-her-er-eksperternes-bud-paa-en-alm-afloeser
Tennis,Djokovic overvinder store problemer,Verdensetteren møder Holger Rune i kvartfinalen.,https://sport.tv2.dk/tennis/2023-11-02-djokovic-overvinder-store-problemer
Tennis,Holger Rune - Daniel Altmaier,Hvad skete der? Holger Rune spillede sig i kvartfinalen ved Paris Masters efter en flot sejr i to sæt mod Daniel Altmaier fra Tyskland. ,https://sport.tv2.dk/live/tennis/2023-11-02-holger-rune-daniel-altmaier
Tennis,Rune sprudler og sikrer sig brag mod Djokovic,Det bliver en gentagelse af sidste års finale i Paris Masters.,https://sport.tv2.dk/tennis/2023-11-02-rune-sprudler-og-sikrer-sig-brag-mod-djokovic
Håndbold,Skadet Damgaard ville ind igen – men landstræneren sagde nej,Michael Damgaard måtte udgå skadet efter omkring 40 minutters spil og kom ikke tilbage på banen.,https://sport.tv2.dk/haandbold/2023-11-02-skadet-damgaard-ville-ind-igen-men-landstraeneren-sagde-nej
Fodbold,Brøndby sender Randers ud i pokalmørket,På et mål af Yuito Suzuki vandt Brøndby 1-0 over Randers FC i fodboldens pokalturnering.,https://sport.tv2.dk/fodbold/2023-11-02-broendby-sender-randers-ud-i-pokalmoerket
Håndbold,"- Han havde nogle hysteriske, akrobatiske redninger",Bent Nyegaard uddeler karakterer til de danske spillere efter sejren over Norge i Golden League.,https://sport.tv2.dk/haandbold/2023-11-02-han-havde-nogle-hysteriske-akrobatiske-redninger
Håndbold,"- Jeg er bare glad for, at vi har vundet","Nikolaj Jacobsens tropper skal i aktion igen på lørdag, hvor kampen mod Spanien venter.",https://sport.tv2.dk/haandbold/2023-11-02-jeg-er-bare-glad-for-at-vi-har-vundet
Håndbold,Golden League: Norge - Danmark,Danmark indledte Golden League med en sejr på 27-24 over værtsnationen Norge.,https://sport.tv2.dk/live/haandbold/2023-11-02-golden-league-norge-danmark
Håndbold,Danmark slår Norge – men det var ikke uden problemer,Det var Mikkel Hansens comebackkamp for landsholdet.,https://sport.tv2.dk/haandbold/2023-11-02-danmark-slaar-norge-men-det-var-ikke-uden-problemer
Tennis,"Rune er absolut favorit, siger ekspert",Tennisekspert Peter Bastiansen har også Holger Rune som favorit til at nå videre til fjerde runde af turneringen.,https://sport.tv2.dk/tennis/2023-11-02-rune-er-absolut-favorit-siger-ekspert
Håndbold,"Landins børn reagerer anderledes nu, og det er vigtigt for hans overskud","Niklas Landin har følt, han har været mere til stede og rådighed for sin familie, efter han er vendt hjem til Danmark.",https://sport.tv2.dk/haandbold/2023-11-02-landins-boern-reagerer-anderledes-nu-og-det-er-vigtigt-for-hans-overskud
Fodbold,"- De burde have gjort det for længe siden, mener Flemming Toft",Han nåede lidt mere end to år i klubben.,https://sport.tv2.dk/fodbold/2023-11-02-de-burde-have-gjort-det-for-laenge-siden-mener-flemming-toft
Håndbold,Dansk profil ude af EM-forberedelse,"Lasse Andersson var ellers hentet ind som erstatning for Simon Pytlick, der også er ude med en skade. ",https://sport.tv2.dk/haandbold/2023-11-02-dansk-profil-ude-af-em-forberedelse
Fodbold,OB fyrer cheftræneren,Han nåede lidt mere end to år i klubben.,https://sport.tv2.dk/fodbold/2023-11-02-ob-fyrer-cheftraeneren
Fodbold,Medier: Bundesliga-klub vil have dansk træner,"I sommer forlængede Jacob Friis sin kontrakt med tre år, men nu kan han være på vej til Augsburg.",https://sport.tv2.dk/fodbold/2023-11-02-medier-bundesliga-klub-vil-have-dansk-traener
Fodbold,Müller revser holdkammerater efter chok-exit,Mange Bayern-spillere gik direkte i omklædningsrummet efter fadæsen.,https://sport.tv2.dk/fodbold/2023-11-02-muller-revser-holdkammerater-efter-chok-exit
Cykling,"- Jeg har grædt mange tårer, siger Niklas Eg efter karrierestop",Niklas Eg indstiller sin professionelle cykelkarriere som 28-årig.,https://sport.tv2.dk/cykling/2023-11-02-jeg-har-graedt-mange-taarer-siger-niklas-eg-efter-karrierestop
Fodbold,OB-spillere svinet til af egne fans,"Det var bestemt ikke kønne scener, der udspillede sig efter pokalnederlaget.",https://sport.tv2.dk/fodbold/2023-11-02-ob-spillere-svinet-til-af-egne-fans
Tennis,"Særligt ét parti blev afgørende, mener Rune","Holger Rune endte med at vinde overbevisende, men i første sæt havde Dominic Thiem alle muligheder for at bryde danskeren.",https://sport.tv2.dk/tennis/2023-11-02-saerligt-et-parti-blev-afgoerende-mener-rune
Fodbold,Sportsdirektør med kryptisk svar om presset dansker,"Kriseramte Mainz, der har danske Bo Svensson som cheftræner, røg onsdag ud af pokalen.",https://sport.tv2.dk/fodbold/2023-11-02-sportsdirektoer-med-kryptisk-svar-om-presset-dansker
Tennis,Holger Rune - Dominic Thiem,"Hvad skete der? Holger Rune åbnede sit titelforsvar i Paris Masters, da han den tidligere Grand Slam-vinder Dominic Thiem i anden runde. ",https://sport.tv2.dk/live/tennis/2023-11-01-holger-rune-dominic-thiem
Tennis,Rune får perfekt start på titelforsvar,Den danske tennisstjerne er videre til tredje runde i Paris.,https://sport.tv2.dk/tennis/2023-11-01-rune-faar-perfekt-start-paa-titelforsvar
Fodbold,Newcastle sender United ud,"Der var aldrig tvivl om udfaldet, da Newcastle med 3-0 sendte Manchester United ud af Carabao Cup.",https://sport.tv2.dk/fodbold/2023-11-01-newcastle-sender-united-ud
Fodbold,Bayern i kæmpe pokalfiasko,Saarbrucken fra den tredjebedste tyske række slog onsdag aften Bayern München ud af pokalen.,https://sport.tv2.dk/fodbold/2023-11-01-bayern-i-kaempe-pokalfiasko
Amerikansk fodbold,"Stjerne skifter hold, og Froholdt mister quarterback",Ifølge TV 2 Sports NFL-ekspert Anton Bodilsen er handlerne med Chase Young og Leonard Williams de største. ,https://sport.tv2.dk/amerikansk-fodbold/2023-11-01-stjerne-skifter-hold-og-froholdt-mister-quarterback
Fodbold,Skuffet Alm forsøger at se fremad,"Krisen kradser i OB, der onsdag tabte til Fredericia.",https://sport.tv2.dk/fodbold/2023-11-01-skuffet-alm-forsoeger-at-se-fremad
Håndbold,Esbjerg banker Ikast og spiller sig i Final 4,"Se, hvilke hold, der møder hinanden i Final 4, nederst i artiklen.",https://sport.tv2.dk/haandbold/2023-11-01-esbjerg-banker-ikast-og-spiller-sig-i-final-4
Fodbold,2. divisionshold slår Vejle ud af pokalen,Det hele blev afgjort i en dramatisk straffesparkskonkurrence.,https://sport.tv2.dk/fodbold/2023-11-01-2-divisionshold-slaar-vejle-ud-af-pokalen
Fodbold,OB’s krise fortsætter – ydmyget i pokalen,Fredericia var overlegne i pokalkampen mod OB.,https://sport.tv2.dk/fodbold/2023-11-01-obs-krise-fortsaetter-ydmyget-i-pokalen
Håndbold,Uheldig landsholdsspiller misser muligt VM,Igen i år må fløjspilleren Cecilie Brandt melde fra til en håndboldslutrunde.,https://sport.tv2.dk/haandbold/2023-11-01-uheldig-landsholdsspiller-misser-muligt-vm
Fodbold,Hattrick sender FCN videre i pokalen,"FCN sendte Viborg ud af pokalen, mens Silkeborg med en storsejr over Hvidovre også gik videre.",https://sport.tv2.dk/fodbold/2023-11-01-hattrick-sender-fcn-videre-i-pokalen
Håndbold,Viborg buldrer i Final 4,Tre af de fire semifinalehold er nu blevet fundet.,https://sport.tv2.dk/haandbold/2023-11-01-viborg-buldrer-i-final-4
Samfund,Tores opfindelse giver sygeplejesker mere tid,"I dag præsenterede Tore Allerup en ny opfindelse, der kan spare sygeplejerskerne for tid, når de skal give patienterne medicin.",https://nyheder.tv2.dk/samfund/2023-11-03-tores-opfindelse-giver-sygeplejesker-mere-tid
Krimi,"Yngre piger i Herning kan være i fare, vurderer ekspert","To kvinder er blevet forsøgt bortført i Herning. En ekspert vurderer, at yngre piger kan være i fare.",https://nyheder.tv2.dk/krimi/2023-11-03-yngre-piger-i-herning-kan-vaere-i-fare-vurderer-ekspert
Live,Følg syvende aften i 'Vild med dans',"Hvad sker der? Efter sidste uges jubilæumsshow, hvor ingen røg ud, er der igen meget på spil, når et af de seks tilbageværende par skal forlade ‘Vild med dans’.",https://underholdning.tv2.dk/live/2023-11-03-foelg-syvende-aften-i-vild-med-dans
Live,Seneste nyt om krigen mellem Israel og Hamas,"Hvad sker der? Israel fortsætter luftangreb i Gaza, mens landets tropper har omringet Gaza by ifølge militærtalsmand Daniel Hagari. USA opfordrer til humanitære pauser i krigen mellem Israel og Hamas.",https://nyheder.tv2.dk/live/udland/2023-11-03-seneste-nyt-om-krigen-mellem-israel-og-hamas
Udland,Trumps søn ønskede sig en ”sexet” retstegning efter timers afhøring,"Det er trist at se sine sønner forfulgt, skrev Donald Trump, mens hans sønner var i retten. Alle tre nægter de sig skyldige i anklagerne.",https://nyheder.tv2.dk/udland/2023-11-03-trumps-soen-oenskede-sig-en-sexet-retstegning-efter-timers-afhoering
Samfund,"Nu kan jeg komme videre med mit liv, siger Lars Findsen","Lars Findsen ved ikke, hvad fremtiden bringer, efter at retssag blev droppet, siger han til Jyllands-Posten.",https://nyheder.tv2.dk/samfund/2023-11-03-nu-kan-jeg-komme-videre-med-mit-liv-siger-lars-findsen
Samfund,"""Dit skaldede svin"" og ""jeg henter et bat"" – elever har terroriseret skole i flere år","Rismølleskolen i Randers har store problemer på den ældste årgang, og det er ikke første gang, at skolen er i vælten.",https://nyheder.tv2.dk/samfund/2023-11-03-dit-skaldede-svin-og-jeg-henter-et-bat-elever-har-terroriseret-skole-i-flere-aar
