Category,Headline,SubHeading,Link
VM i håndbold,Dansk konkurrent udtager VM-trup,Næsten en tredjedel af holdet spiller til dagligt i Odense.,https://sport.tv2.dk/haandbold/2023-11-06-dansk-konkurrent-udtager-vm-trup
Fodbold,Drømmemål blev vitalt for oprykkere,Den 17-årige tysker Arijon Ibrahimovic scorede og assisterede i sin første kamp fra start i Frosinone-trøjen.,https://sport.tv2.dk/fodbold/2023-11-06-droemmemaal-blev-vitalt-for-oprykkere
Fodbold,Brøndby - AGF,"Hvad sker der? Superligaens andenplads, Brøndby IF, tager imod AGF i et brag på Brøndby Stadion, der afrunder 14. spillerunde i Superligaen. ",https://sport.tv2.dk/live/fodbold/2023-11-06-broendby-agf
Håndbold,"- Dommerne skulle have stoppet sur Jacobsen, mener Bent Nyegaard",Landstræner Nikolaj Jacobsen var alt andet end tilfreds med det norske dommerpar i den afsluttende Golden League-kamp.,https://sport.tv2.dk/haandbold/2023-11-06-dommerne-skulle-have-stoppet-sur-jacobsen-mener-bent-nyegaard
Fodbold,Mourinho har aldrig oplevet noget lignende,Romelu Lukaku blev matchvinder i Romas vilde comeback. ,https://sport.tv2.dk/fodbold/2023-11-06-mourinho-har-aldrig-oplevet-noget-lignende
Fodbold,Svensson-farvel betød mere end forventet for Ingvartsen,"Bo Svensson er færdig som cheftræner i Mainz, og det er noget, som har rørt FCN-angriberen Marcus Ingvartsen.",https://sport.tv2.dk/fodbold/2023-11-06-svensson-farvel-betoed-mere-end-forventet-for-ingvartsen
Tennis,"Mens tårerne flød, fik publikums hyldest smilet frem hos stjerne","Grigor Dimitrov er, når verdensranglisten opdateres mandag, tilbage i top-15 for første gang i fem år. ",https://sport.tv2.dk/tennis/2023-11-05-mens-taarerne-floed-fik-publikums-hyldest-smilet-frem-hos-stjerne
Tennis,Swiatek klar til finalen – kan slutte året som verdensetter,"Vinder Iga Swiatek mandagens finalekamp mod Jessica Pegula, kan hun afslutte året som verdens nummer et.",https://sport.tv2.dk/tennis/2023-11-06-swiatek-klar-til-finalen-kan-slutte-aaret-som-verdensetter
Fodbold,Luis Diaz bønfalder oprørsgruppe om at løslade hans far,"I en udtalelse efter Luton-kampen kommer Luis Diaz med en opfordring til gruppen, der har bortført hans far.",https://sport.tv2.dk/fodbold/2023-11-06-luis-diaz-boenfalder-oproersgruppe-om-at-loeslade-hans-far
Fodbold,Real skuffer stort på hjemmebane ,"Pointtabet gør, at Girona fortsat fører LaLiga.",https://sport.tv2.dk/fodbold/2023-11-05-real-skuffer-stort-paa-hjemmebane
Politik,Regeringen dropper ”Arne Plus”-ordning,"Både seniorpensionen og Arne-pensionen fortsætter, selv om regeringen ville afskaffe seniorpensionen.",https://nyheder.tv2.dk/politik/2023-11-06-regeringen-dropper-arne-plus-ordning
Krimi,"Spørgsmål om dørlukning var ikke afgørende for FE-sagen, fortæller rigsadvokaten",Rigsadvokaten afviser politisk indblanding i sagerne mod Lars Findsen og Claus Hjort Frederiksen. Tidligere mandag gjorde PET-chef det samme.,https://nyheder.tv2.dk/krimi/2023-11-06-spoergsmaal-om-doerlukning-var-ikke-afgoerende-for-fe-sagen-fortaeller-rigsadvokaten
Tech,"Elon Musk lancerer chatbot med ”sarkastisk humor”, der skal være konkurrent til ChatGPT",Milliardæren advarede ellers tidligere på ugen om brugen af kunstig intelligens.,https://nyheder.tv2.dk/tech/2023-11-06-elon-musk-lancerer-chatbot-med-sarkastisk-humor-der-skal-vaere-konkurrent-til-chatgpt
Samfund,Flere danskere siger nej tak til skattenedsættelser,"Pengene bør hellere bruges til velfærd, og skattelettelserne får os i hvert fald ikke til at arbejde mere, lyder det en del steder mandag.",https://nyheder.tv2.dk/samfund/2023-11-06-flere-danskere-siger-nej-tak-til-skattenedsaettelser
Politik,Regeringen vil prioritere 32 milliarder ekstra til velfærd i 2030-plan,Regeringens 2030-plan vil løfte velfærden med 32 milliarder kroner. 19 milliarder dækker demografisk træk.,https://nyheder.tv2.dk/politik/2023-11-06-regeringen-vil-prioritere-32-milliarder-ekstra-til-velfaerd-i-2030-plan
Krigen i Ukraine,Seneste nyt om krigen i Ukraine,Hvad sker der? Ukrainske styrker har intensiveret angreb i russiskbesatte områder i det sydlige Ukraine og på Krim ifølge amerikansk tænketank. Samtidig overvejer Zelenskyj at ændre angrebsstrategi for at kunne rykke hurtigere frem. ,https://nyheder.tv2.dk/live/udland/2023-11-06-seneste-nyt-om-krigen-i-ukraine
Nyheder,Spaniens kongepar på statsbesøg,"Spaniens kongepar, kong Felipe og dronning Letizia, aflægger statsbesøg i Danmark 6.-8. november efter indbydelse fra dronning Margrethe. Den spanske udenrigsminister og en erhvervsdelegation deltager også i besøget.",https://nyheder.tv2.dk/live/2023-11-06-spaniens-kongepar-paa-statsbesoeg
Krig mellem Israel og Hamas,"Atombombe over Gaza er en mulighed, sagde israelsk minister – så fik han reprimande fra chefen","Amichai Eliyahu, der er minister for israelsk kulturarv, har fået en reprimande, efter at han sagde ja til, at Israel burde atombombe Gaza.",https://nyheder.tv2.dk/udland/2023-11-06-atombombe-over-gaza-er-en-mulighed-sagde-israelsk-minister-saa-fik-han-reprimande-fra-chefen
