Category,Headline,SubHeading
Sport,Italiensk fodboldstjerne får 10 måneders karantæne for brud på bettingregler,Den italienske Newcastle-spiller Sandro Tonali har fået ti måneders karantæne fra fodbold efter at have spillet på egne kampe.
Sport,Tidligere dansk IOC-medlem er død 100 år gammel,Den tidligere idrætspolitiker Niels Holst-Sørensen er tirsdag sovet stille ind. Han blev 100 år gammel.
Sport,Danmarks fodboldherrer tager et enkelt skridt tilbage på verdensranglisten,Danmarks fodboldherrer er med fire sejre i træk godt på vej til EM i fodbold.
Seneste nyt,Politiet åbner efterforskning mod norsk løbetræner: Anklages for vold mod sønner,"Politiet åbner en efterforskning mod den norske løbetræner Gjert Ingebrigtsen, der er blevet udelukket fra det norske atletikforbund, efter beskyldninger om fysisk vold mod sine tre sønner."
Sport,Fransk basketfænomen taber i sin NBA-debut,Det blev ikke til en sejr for San Antonio Spurs og Victor Wembanyama i franskmandens imødesete NBA-debut.
Sport,'Opløsningen' på Danmarks bedste Counter-Strike-hold kan ende i 'katastrofalt scenarie' ,"Det aktuelle kaos hos Heroic kan ende med at skade dansk Counter-Strike, mener eksperter."
Sport,PSG spiller sig på førstepladsen med storsejr i Champions League,"Paris Saint-Germain fik sig et chok, da klubben i forrige Champions League-runde løb ind i en 1-4-øretæve på udebane mod Newcastle."
Sport,Dansk assist hjælper Celtic til point i Champions League,"Dansk-engelske Matt O'Riley markerede sig onsdag i Champions League med en knivskarp assist, da Celtic spillede 2-2 med Atlético Madrid på hjemmebane."
Sport,Alcaraz klar til comeback efter skade,Carlos Alcaraz er snart at finde på tennisbanen igen.
Sport,Esbjergs håndboldkvinder forsvarer førstepladsen i topkamp,"De to mastodonter i dansk kvindehåndbold, Team Esbjerg og Odense Håndbold, krydsede onsdag klinger for første gang i ligaen i denne sæson, og det blev et brag af en kamp."
Sport,"Se Hansens hammer, der fik kommentatorerne til at måbe","Aalborg-spilleren viste onsdag aften, at skudarmen stadig har masser af kraft."
