Category,Headline,SubHeading
Tennis,Djokovic er klar til US Open-finalen,"Det er tiende gang, at Novak Djokovic spiller sig i US Open-finalen. "
Tennis,Sabalenka møder 19-årig amerikaner i US Open-finalen,"Sabalenka jublede for tidligt og Gauff måtte finde sig i 50 minutters afbrydelse, da de hver især spillede sig i US Open-finalen"
Tennis,Stjerne advarer: - En spiller kommer til at dø,"Tennisstjernen Daniil Medvedev håber, at der bliver lavet flere tiltag mod varmen, inden der sker noget slemt"
Tennis,Alcaraz klar til stor semifinale,Usædvanligt uspektakulære Carlos Alcaraz spillede sig i US Open-semifinalen med en sejr over Alexander Zverev
Tennis,Wimbledon-mester ude af US Open,Madison Keys slog Wimbledon-mesteren Marketa Vondrousova i kvartfinalen af US Open og skal nu møde Sabalenka
Tennis,Tjekke spiller sig i semifinale mod Wozniacki-bøddel,"Karolina Muchova uddelte ""æg"" mod Sorana Cirstea og er dermed i semifinalen mod Coco Gauff"
Tennis,Djokovic skriver historie efter ny sejr ,Den 36-årige serber skulle kun bruge tre sæt til at ekspedere Taylor Fritz ud af turneringen
Tennis,Zverev videre ved US Open efter stort drama,I en underholdende og sen natteforestilling i US Open vandt Alexander Zverev en femsætter over Jannik Sinner
Tennis,Ny verdensetter i kvartfinalen ved US Open,"Kvindernes nye verdensetter, Aryna Sabalenka, var for svær for Daria Kasatkina i ottendedelsfinalen i US Open"
Tennis,Tidligere finalist smider tredjeseedet landsmand ud,"Madison Keys fik overraskende let spil og tabte kun fire partier mod tredjeseedede Jessica Pegula.
"
Tennis,"- Wozniacki kan sagtens komme i top-10, vurderer ekspert","Caroline Wozniacki blev sent søndag aften slået ud af US Open, da hun tabte til Coco Gauff"
Tennis,Verdensetteren detroniseret ,Iga Swiatek tabte sin US Open-ottendedelsfinale til Jelena Ostapenko og mister status som verdens nummer et
Tennis,"Her blev kampen tabt, forklarer Wozniacki",Wozniacki var en anelse utilfreds med sin førsteserv mod Coco Gauff
Tennis,Wozniacki sender klar besked efter US Open-exit,33-årige Wozniacki har tænkt sig at tage hjem fra US Open og komme i sit livs form
Tennis,Modstander hylder Wozniacki: - Hun er fantastisk,"Caroline Wozniacki kæmpede sig tilbage mod Coco Gauff, men tabte US Open-ottendedelsfinale i tre sæt.
"
Tennis,Wozniackis US Open-eventyr slutter efter drama,"Caroline Wozniacki fik bragt kampen i fjerde runde i tre sæt, men formåede ikke at avancere"
Tennis,"Wozniacki står overfor sin største udfordring, vurderer ekspert","Der venter Wozniacki hård modstand i verdens nummer seks, Coco Gauff. Men Peter Bastiansen vurderer det stadig som en 50/50-kamp. "
Tennis,Topspiller roser Wozniacki: - Fantastisk,"Russeren Aryna Sabalenka er imponeret over, at Caroline Wozniacki så hurtigt har vist højt niveau i US Open"
Tennis,For første gang skal Wozniacki forholde sig til uvant situation,Wozniacki skal møde en af USA's mest populære sportsudøvere
Tennis,Wozniacki blev forelagt utrolig bedrift og kunne ikke skjule smilet,"Wozniacki bliver lidt stolt, når hun reflekterer over sin karriere"
