Category,Headline,SubHeading,Link
Kort sport,Dansker afgør Portugals største rivalopgør,Casper Tengstedt udødeliggjorde sig søndag aften i Lissabon. I hvert fald i dele af den portugisiske hovedstad.,https://www.dr.dk/sporten/seneste-sport/dansker-afgoer-portugals-stoerste-rivalopgoer
Tennis,Novak Djokovic: Det tog alt at vinde over Holger Rune,Super-serberen nærmer sig sin 400. uge som verdens bedste tennisspiller.,https://www.dr.dk/sporten/tennis/novak-djokovic-det-tog-alt-vinde-over-holger-rune
Tennis,Rune taber dramatisk duel mod Djokovic,"Den unge danske tennisspiller bød ellers sin serbiske modstander op til dans, men endte med at tabe med cifrene 7-6, 6-7 og 6-3.",https://www.dr.dk/sporten/tennis/rune-taber-dramatisk-duel-mod-djokovic
Kort nyt,AGF sikrer 2-0-sejr over Viborg,"Superligafans har kunnet finde sig godt til rette i sofaen i dag, der bød på ikke mindre end fem kampe.",https://www.dr.dk/nyheder/seneste/agf-sikrer-2-0-sejr-over-viborg
Kort sport,Dansk golfspiller smider føring og ender som nummer fem på den store scene,Den danske golfspiller Emily Pedersen må nøjes med en delt femteplads i LPGA-turneringen The Annika i Florida.,https://www.dr.dk/sporten/seneste-sport/dansk-golfspiller-smider-foering-og-ender-som-nummer-fem-paa-den-store-scene
Superliga,Hvidovre-helt 'havde nærmest glemt' sejrssangen inden forløsende triumf,Superligaklubben Hvidovre vandt søndag sin første sejr i sæsonen.,https://www.dr.dk/sporten/fodbold/superliga/hvidovre-helt-havde-naermest-glemt-sejrssangen-inden-forloesende-triumf
Kort sport,Kasper Dolberg fortsætter vild målstime for Anderlecht,Landsholdsangriberen Kasper Dolberg udbyggede søndag sin meget imponerende stime af ligakampe med scoring.,https://www.dr.dk/sporten/seneste-sport/kasper-dolberg-fortsaetter-vild-maalstime-anderlecht
Superliga,FC Midtjylland nærmer sig toppen: Se alle weekendens Superliga-mål her,Se alle scoringer fra den igangværende spillerunde i Superligaen.,https://www.dr.dk/sporten/fodbold/superliga/fc-midtjylland-naermer-sig-toppen-se-weekendens-maal-her
Kort sport,Magdeburg vinder klub-VM efter sejr over Gidsel og Füchse,Danskerklubben Magdeburg kan kalde sig vinder af Super Globe - der svarer til VM for klubhold - for tredje gang i træk.,https://www.dr.dk/sporten/seneste-sport/magdeburg-vinder-klub-vm-efter-sejr-over-gidsel-og-fuchse
Kort sport,Hvidovre henter sæsonens første sejr,Hvidovre havde indtil søndag til gode at vinde sin første kamp i 3F Superligaen.,https://www.dr.dk/sporten/seneste-sport/hvidovre-henter-saesonens-foerste-sejr
Kort sport,"Otte mål, flyvende tacklinger og et hav af gule kort i dramatisk engelsk remis","Det blev en regulær målfest, da Chelsea fik besøg af Manchester City på Stamford Bridge søndag aften.",https://www.dr.dk/sporten/seneste-sport/otte-maal-flyvende-tacklinger-og-et-hav-af-gule-kort-i-dramatisk-engelsk-remis
Kort sport,Dansk dribbletur hjælper Bodø/Glimt til det norske mesterskab,Søndag sikrede Bodø/Glimt sig det norske mesterskab for tredje gang på fire år.,https://www.dr.dk/sporten/dansk-dribbletur-hjaelper-bodoeglimt-til-det-norske-mesterskab
Champions League,Hverken tunneller eller lob-scoringer var nok for Ikast: 'Det gør ondt',"Ikast Håndbold havde bedre fat i Team Esbjerg i søndagens Champions League-brag, end de plejer at have, mener Simone Petersen.",https://www.dr.dk/sporten/haandbold/championsleague/hverken-tunneller-eller-lob-scoringer-var-nok-ikast-det-goer-ondt
Kort sport,Leverkusen knuser Union Berlin og tager førstepladsen,Bayer Leverkusen er igen at finde øverst i den tyske Bundesliga. Søndag eftermiddag tog holdet duksepladsen tilbage fra Bayern München noget så eftertrykkeligt.,https://www.dr.dk/sporten/seneste-sport/leverkusen-knuser-union-berlin-og-tager-foerstepladsen
Kort sport,Malmø FF er svensk mester efter dramatisk sejr i sidste spillerunde,Fodbold er ikke for sarte sjæle hos vores naboer i Sverige.,https://www.dr.dk/sporten/seneste-sport/malmoe-ff-er-svensk-mester-efter-sejr-i-mesterskabskamp
Kort sport,Lewandowski sikrer Barcelona pligtsejr,"FC Barcelona var uden Andreas Christensen i hele kampen, da det blev til en 2-1 sejr over Deportivo Alaves hjemme på Camp Nou.",https://www.dr.dk/sporten/seneste-sport/lewandowski-sikrer-barcelona-pligtsejr
Kort sport,FC Midtjylland stryger op på tredjepladsen efter sejr over FC Nordsjælland,FC Midtjylland er tilbage i superligaens top tre efter en hjemmesejr over FC Nordsjælland søndag aften.,https://www.dr.dk/sporten/seneste-sport/fc-midtjylland-stryger-op-paa-tredjepladsen-efter-sejr-over-fc-nordsjaelland
Kort nyt,Syv anholdt i forbindelse med derby mellem FC København og Brøndby,Københavns Politi har i dag anholdt syv personer i forbindelse med superligakampen mellem FC København og Brøndby i Parken.,https://www.dr.dk/nyheder/seneste/syv-anholdt-i-forbindelse-med-derby-mellem-fc-koebenhavn-og-broendby
Kort sport,Sprudlende Liverpool sejrer sikkert over danskerklub,"Liverpool vandt sikkert 3-0 på hjemmebane, da Thomas Franks Brentford-hold var på besøg på Anfield.",https://www.dr.dk/sporten/seneste-sport/sprudlende-liverpool-sejrer-sikkert-over-danskerklub
Champions League,Team Esbjerg slår Ikast i neglebidende tæt topbrag,Med sejren klatrer Team Esbjerg op på førstepladsen i Champions Leagues gruppe B.,https://www.dr.dk/sporten/haandbold/championsleague/team-esbjerg-slaar-ikast-i-neglebidende-taet-topbrag
Tennis,"Hvis Rune er passiv, bliver det 'som at spille op ad en mur' mod Djokovic","Den 20-årige danske tennisspiller får sin sag for, når han indleder sæsonfinalen i Torino mod verdensetteren Novak Djokovic.",https://www.dr.dk/sporten/tennis/hvis-rune-er-passiv-bliver-det-som-spille-op-ad-en-mur-mod-djokovic
Kort sport,Vejle kæmper sig til forløsende sejr over Lyngby,"Vejle sparkede søndag nyt liv i drømmen om overlevelse i den bedste danske fodboldrække, 3F Superligaen, da oprykkerne fra Sydøstjylland slog Lyngby.",https://www.dr.dk/sporten/seneste-sport/vejle-kaemper-sig-til-forloesende-sejr-over-lyngby
Kort sport,Højgaard og Olesen slår sig til anden- og tredjeplads i Sydafrika,Danmarks bedste mandlige golfspillere strålede i denne uge i Nedbank Golf Challenge i Sydafrika.,https://www.dr.dk/sporten/seneste-sport/hoejgaard-og-olesen-slaar-sig-til-anden-og-tredjeplads-i-sydafrika
Superliga,Intenst og uskønt derby ender med nulløsning,På en umulig bane i Parken spillede FC København og Brøndby 0-0 i topkampen i Superligaen.,https://www.dr.dk/sporten/fodbold/superliga/intenst-og-uskoent-derby-ender-med-nulloesning
Kort sport,Sveriges regering vil have værtskabet til vinter-OL i 2030,"Det svenske bud om at blive vært for det kommende vinter-OL i 2026 glippede, men nu står nabolandet igen klar med ambitionen om at byde verdens bedste vintersportsatleter velkommen.",https://www.dr.dk/sporten/seneste-sport/sveriges-regering-vil-have-vaertskabet-til-vinter-ol-i-2030
Champions League,"Ikast-stjerne om europæisk superstart: 'Vi har ikke følt, at vi har skullet overpræstere'",Søndag brager Ikast Håndbold og Team Esbjerg sammen i kvindernes Champions League.,https://www.dr.dk/sporten/haandbold/championsleague/ikast-stjerne-om-europaeisk-superstart-vi-har-ikke-foelt-vi-har
Kort sport,Tidligere verdensetter henter forløsende turneringssejr,"Siden japanske Kento Momota i 2020 var involveret i en alvorlig bilulykke, har badmintonstjernen haft svært ved at genfinde det niveau, der i en årrække holdt nærmest alle andre fra fadet.",https://www.dr.dk/sporten/seneste-sport/tidligere-verdensetter-henter-forloesende-turneringssejr
Superliga,Brandvarm FCK-komet er klar til at 'zlatanere' sig til ny hovedrolle mod ærkerivalen,Roony Bardghji er på alles læber forud for søndagens topopgør mellem FC København og Brøndby.,https://www.dr.dk/sporten/fodbold/superliga/brandvarm-fck-komet-er-klar-til-zlatanere-sig-til-ny-hovedrolle-mod
Fodbold,Pludselig handlede alt om O'Rileys 85-årige mormor,"Matt O'Riley drømmer om, at han kan få debut på landsholdet med sin mormor som vidne. ",https://sport.tv2.dk/fodbold/2023-11-14-pludselig-handlede-alt-om-orileys-85-aarige-mormor
Tour de France,Her begynder Tour de France i 2025,For tredje gang i historien skal den franske by Lille danne ramme om Tour de France-starten.,https://sport.tv2.dk/cykling/2023-11-14-her-begynder-tour-de-france-i-2025
Live,Holger Rune – Stefanos Tsitsipas,"Holger Rune spiller sin anden gruppekamp ved sæsonfinalen i Torino, hvor han møder verdens nummer seks, Stefanos Tsitsipas fra Grækenland.",https://sport.tv2.dk/live/tennis/2023-11-14-holger-rune-stefanos-tsitsipas
Tennis,Tæt på tårer i sæsonfinalen: - Det er typisk Rublev,Russiske Andrey Rublev tabte sin første kamp ved sæsonfinalen i to sæt til landsmanden Daniil Medvedev.,https://sport.tv2.dk/tennis/2023-11-14-taet-paa-taarer-i-saesonfinalen-det-er-typisk-rublev
Tennis,Bevidst valg at tie om Rune,"Sæsonfinalen i Torino er den tredje turnering, hvor tennislegenden Boris Becker er med på sidelinjen hos Holger Rune.",https://sport.tv2.dk/tennis/2023-11-14-bevidst-valg-at-tie-om-rune
Tennis,Særligt aspekt overbeviser ekspert om Rune-sejr,Danskeren fortsætter tirsdag sin jagt efter en sejr ved sæsonfinalerne.,https://sport.tv2.dk/tennis/2023-11-14-saerligt-aspekt-overbeviser-ekspert-om-rune-sejr
Fodbold,Hjulmand oplever forandret Dolberg ,"Kasper Hjulmand mener ikke, at Kasper Dolberg har ramt sit topniveau endnu. ",https://sport.tv2.dk/fodbold/2023-11-14-hjulmand-oplever-forandret-dolberg
Fodbold,"- Jeg har det godt, når det blæser, og jeg bliver lidt sammenbidt, siger Hjulmand","Kasper Hjulmand hæfter sig ved, at landsholdet fortsat er i en gunstig situation. ",https://sport.tv2.dk/fodbold/2023-11-13-jeg-har-det-godt-naar-det-blaeser-og-jeg-bliver-lidt-sammenbidt-siger-hjulmand
Fodbold,"Trods afbud fra stjerner: - Vi skal nok klare det, siger dansker",I alt fire afbud har ramt landsholdet forud for de afgørende EM-kvalifikationskampe.,https://sport.tv2.dk/fodbold/2023-11-13-trods-afbud-fra-stjerner-vi-skal-nok-klare-det-siger-dansker
Fodbold,Hjulmands besked satte punktum for Vestergaards hårde tid,Jannik Vestergaard har aldrig følt sig uden for landsholdet. ,https://sport.tv2.dk/fodbold/2023-11-13-hjulmands-besked-satte-punktum-for-vestergaards-haarde-tid
OL,Danmarks første OL-atlet er udtaget,Skeetskytten Jesper Hansen er officielt udtaget til OL i 2024.,https://sport.tv2.dk/skydning/2023-11-13-danmarks-foerste-ol-atlet-er-udtaget
OL,Her er Danmark sikret pladser ved OL,"Denne artikel opdateres, når danske atleter officielt bliver udtaget til OL i Paris 2024.",https://sport.tv2.dk/2023-11-09-her-er-danmark-sikret-pladser-ved-ol
Tennis,Alcaraz føler sig både træt og mentalt brugt ,"Mental træthed er blevet et tema for årets Wimbledon-vinder, Carlos Alcaraz.",https://sport.tv2.dk/tennis/2023-11-14-alcaraz-foeler-sig-baade-traet-og-mentalt-brugt
Sport,Mark O. Madsen fortsætter trods nederlag ,"Mark O. Madsen er ikke færdig i MMA, efter at han tabte en UFC-kamp i Madison Square Garden i USA.",https://sport.tv2.dk/2023-11-14-mark-o-madsen-fortsaetter-trods-nederlag
Tennis,Slår Alcaraz efter stor forskrækkelse,Alexander Zverev åbnede ATP Finals med en sejr i tre sæt over den tidligere verdensetter Carlos Alcaraz.,https://sport.tv2.dk/tennis/2023-11-13-slaar-alcaraz-efter-stor-forskraekkelse
Tennis,"Tysk journalist kan ikke genkende legende, efter han blev træner for Rune",Den tyske træner nægter at tale med pressen til trods for den store succes med Holger Rune. Alligevel overvåger han alle danskerens interviews.,https://sport.tv2.dk/tennis/2023-11-13-tysk-journalist-kan-ikke-genkende-legende-efter-han-blev-traener-for-rune
Fodbold,Nu reagerer politiet på voldsom video efter derby,"Politiet reagerer nu på de videoer, der har floreret efter søndagens derby. TV 2 har talt med en, der blev slået.",https://sport.tv2.dk/fodbold/2023-11-13-nu-reagerer-politiet-paa-voldsom-video-efter-derby
Fodbold,Klub fordømmer ballade i kaoskamp,Malmö FF vil kortlægge hændelsesforløb og forbedre sikkerheden efter søndagens ballade i sidste spillerunde.,https://sport.tv2.dk/fodbold/2023-11-13-klub-fordoemmer-ballade-i-kaoskamp
Fodbold,Så længe er Eriksen og Højlund ude,Manchester United giver en opdatering på de to skadede danskere.,https://sport.tv2.dk/fodbold/2023-11-13-saa-laenge-er-eriksen-og-hoejlund-ude
Fodbold,Lewandowski ignorerede 16-årig holdkammerat,"Den polske målmaskine ænsede ikke Lamine Yamal et blik, og det var ikke med vilje, forklarer han.",https://sport.tv2.dk/fodbold/2023-11-13-lewandowski-ignorerede-16-aarig-holdkammerat
Fodbold,"- Vi skal kæmpe lidt ekstra for tingene, siger Mæhle","Spillet er ikke så opløftende som for to år siden, og det er der en årsag til.",https://sport.tv2.dk/fodbold/2023-11-13-vi-skal-kaempe-lidt-ekstra-for-tingene-siger-maehle
Fodbold,Schmeichel og legender siger farvel til Bobby Charlton,"Der var flere tusinde på gaden i Manchester, da kisten med Sir Bobby Charlton kørte rundt i byen.",https://sport.tv2.dk/fodbold/2023-11-13-schmeichel-og-legender-siger-farvel-til-bobby-charlton
Fodbold,Flyskræk koster Superliga-topscorer landskamp,Alexander Lind er blevet skiftet ud af U21-landsholdstruppen.,https://sport.tv2.dk/fodbold/2023-11-13-flyskraek-koster-superliga-topscorer-landskamp
Håndbold,Emma Friis skifter til storklub,Den danske landsholdsspiller skal spille i Rumænien fra næste sæson.,https://sport.tv2.dk/haandbold/2023-11-13-emma-friis-skifter-til-storklub
Fodbold,"Der hænger tunge skyer over OB, mener bekymrede koryfæer","Hans Henrik Andreasen og Ulrik Pedersen er ærgerlige over udviklingen i OB, som er tæt på en nedrykningsplads.",https://sport.tv2.dk/fodbold/2023-11-13-der-haenger-tunge-skyer-over-ob-mener-bekymrede-koryfaeer
Fodbold,OB-profil forstår markant signal fra fansene,Bashkim Kadrii forstår fansenes ageren.,https://sport.tv2.dk/fodbold/2023-11-13-ob-profil-forstaar-markant-signal-fra-fansene
Tennis,Djokovic får trofæ efter sejr over Rune,"Dagen efter dramaet mod Holger Rune løftede Novak Djokovic et trofæ, der betyder meget for ham.",https://sport.tv2.dk/tennis/2023-11-13-djokovic-faar-trofae-efter-sejr-over-rune
Fodbold,"- Der er ikke rigtig nogen undskyldning for ikke at have en snorlige bane, siger Hjulmand",Banen i Parken er endnu en gang blevet et samtaleemne. ,https://sport.tv2.dk/fodbold/2023-11-13-der-er-ikke-rigtig-nogen-undskyldning-for-ikke-at-have-en-snorlige-bane-siger-hjulmand
Fodbold,Hjulmand med gode nyheder om skadet profil,Landstræneren har allerede foretaget tre ændringer inden samlingen. ,https://sport.tv2.dk/fodbold/2023-11-13-hjulmand-med-gode-nyheder-om-skadet-profil
Fodbold,Hjulmand reagerer på afbud fra Højlund og Eriksen,"De kommende landskampe afgør, om Danmark kommer til EM i 2024.",https://sport.tv2.dk/fodbold/2023-11-13-hjulmand-reagerer-paa-afbud-fra-hoejlund-og-eriksen
Fodbold,Riddersholm fyret i svensk klub,Norrköping endte som nummer ni i Allsvenskan.,https://sport.tv2.dk/fodbold/2023-11-13-g
Fodbold,"- Det er næsten ikke set før, siger ekspert om 19-årig",Den unge Alaves-angriber spillede en stor første halvleg mod FC Barcelona.,https://sport.tv2.dk/fodbold/2023-11-12-det-er-naesten-ikke-set-foer-siger-ekspert-om-19-aarig
Fodbold,"Eriksen kan undværes, mener Bruun",Jens Stryger Larsen og Jesper Lindstrøm er blevet kaldt ind.,https://sport.tv2.dk/fodbold/2023-11-13-eriksen-kan-undvaeres-mener-bruun
Fodbold,Danmark skal sikre EM-billetten uden Højlund og Eriksen,De to danske stjerner er ude med skader.,https://sport.tv2.dk/fodbold/2023-11-13-danmark-skal-sikre-em-billetten-uden-hoejlund-og-eriksen
Fodbold,Hjulmand vil italesætte landsholdets frygt ,Kasper Hjulmand har oplevet en ængstelighed på det danske landshold. ,https://sport.tv2.dk/fodbold/2023-11-08-hjulmand-vil-italesaette-landsholdets-frygt
Tennis,Djokovic gik amok under drama mod Rune,Verdensetteren mistede besindelsen.,https://sport.tv2.dk/tennis/2023-11-13-djokovic-gik-amok-under-drama-mod-rune
Fodbold,OB ydmyget af Hvidovre,Krisen fortsætter og forværres på Fyn.,https://sport.tv2.dk/fodbold/2023-11-12-ob-ydmyget-af-hvidovre
Fodbold,AGF - Viborg,Med AGF's 2–0–sejr over Viborg FF takker vi af for nu.,https://sport.tv2.dk/live/fodbold/2023-11-12-agf-viborg
Fodbold,Chelsea og Manchester City deler efter dramatisk målfest,"En vanvittig målfest endte i uafgjort, da Chelsea og Manchester City spillede 4-4 på Stamford Bridge.",https://sport.tv2.dk/fodbold/2023-11-12-chelsea-og-manchester-city-deler-efter-dramatisk-maalfest
Fodbold,Dansk genialitet hjælper Bodø/Glimt til norsk mesterskab,"Albert Grønbæk skabte målet, da Bodø/Glimt med 1-0 over Aalesund sikrede sig det norske mesterskab.",https://sport.tv2.dk/fodbold/2023-11-12-dansk-genialitet-hjaelper-bodoeglimt-til-norsk-mesterskab
Tennis,Positiv melding før Rune-brag,Holger Rune møder Novak Djokovic i første kamp ved sæsonfinalerne.,https://sport.tv2.dk/tennis/2023-11-11-positiv-melding-foer-rune-brag
Fodbold,Skarpe Lewandowski redder Barcelona efter skrækstart,"Barcelona holder sig tæt på toppen efter en comeback-sejr mod Alaves, der scorede efter 18 sekunder.",https://sport.tv2.dk/fodbold/2023-11-12-skarpe-lewandowski-redder-barcelona-efter-skraekstart
Fodbold,Allsvenskan: Malmö – Elfsborg,Hvad sker der? Malmö var pisket til sejr over Elfsborg i sidste spillerunde for at stjæle det svenske guld fra netop Elfsborg. Det lykkedes med en 1-0-sejr.,https://sport.tv2.dk/live/fodbold/2023-11-12-allsvenskan-malmo-elfsborg
Fodbold,FC Barcelona - Alaves,Hvad skete der? FC Barcelona slog Alaves med 2-1 i LaLiga.,https://sport.tv2.dk/live/fodbold/2023-11-12-fc-barcelona-alaves
Fodbold,FC Midtjylland - FC Nordsjælland,"Med FC Midtjyllands 2–0–sejr over FC Nordsjælland takker vi af for nu. Tak, fordi I fulgte med!",https://sport.tv2.dk/live/fodbold/2023-11-12-fc-midtjylland-fc-nordsjaelland
Fodbold,Kritiserer lang ventetid: - Man begynder at kede sig ,"FC Københavns cheftræner, Jacob Neestrup, har til gengæld ikke de store problemer med den lange ventetid. ",https://sport.tv2.dk/fodbold/2023-11-12-kritiserer-lang-ventetid-man-begynder-at-kede-sig
Fodbold,Newcastle-anfører konfronterede egne fans ,Newcastle skuffede fælt mod Bournemouth.,https://sport.tv2.dk/fodbold/2023-11-12-newcastle-anfoerer-konfronterede-egne-fans
Fodbold,Superliga: FCK - Brøndby,Hvad skete der? FC København og Brøndby spillede 0-0 i et intenst derby.,https://sport.tv2.dk/live/fodbold/2023-11-12-superliga-fck-broendby
Fodbold,"- Det er ikke sådan, at jeg står og jubler, siger Falk",Det endte uden scoringer i søndagens derby i København.,https://sport.tv2.dk/fodbold/2023-11-12-det-er-ikke-saadan-at-jeg-staar-og-jubler-siger-falk
Fodbold,Derby ender uden vinder,Ingen af de to hold kunne få hul på bylden.,https://sport.tv2.dk/fodbold/2023-11-12-derby-ender-uden-vinder
Fodbold,Vejle - Lyngby,"Med Vejles triumf på 1–0 over Lyngby takker vi af for nu. Tak, fordi I fulgte med!",https://sport.tv2.dk/live/fodbold/2023-11-12-vejle-lyngby
Badminton,Momota glider af på ét emne efter triumf,Japanerens triumf glæder ekspert Tine Baun.,https://sport.tv2.dk/badminton/2023-11-12-momota-glider-af-paa-et-emne-efter-triumf
