Category,Headline,SubHeading,Link
Kort sport,Odense Håndbold holder snor i toppen med sejr over bundprop,Odense Håndbold holder trit med toppen af kvindernes liga.,https://www.dr.dk/sporten/seneste-sport/odense-haandbold-holder-snor-i-toppen-med-sejr-over-bundprop
Herrelandsholdet,Danmark leger sig til enorm sejr og gør rent bord ved testturnering,"Danmark var foran fra start til slut, da Holland søndag blev knust ved Golden League i Norge.",https://www.dr.dk/sporten/haandbold/herrelandsholdet/danmark-leger-sig-til-enorm-sejr-og-goer-rent-bord-ved
Kampsport,"Dansk MMA-kæmper er tæt på storkamp, efter han i nat nåede 'kulminationen af 23 års træning'","Lørdag aften tog Nicolas Dalby karrierens største MMA-sejr, og det kan nu bane vejen for karrierens hidtil største kamp. ",https://www.dr.dk/sporten/kampsport/dansk-mma-kaemper-er-taet-paa-storkamp-efter-han-i-nat-naaede-kulminationen-af-23
Kort nyt,Voldsom forurening i Indien skaber bekymring ved VM i cricket,"Forureningen i Indiens hovedstad, New Delhi, er lige nu så voldsom, at det skaber bekymring ved mændenes VM i cricket. Det skriver Ritzau.",https://www.dr.dk/nyheder/seneste/voldsom-forurening-i-indien-skaber-bekymring-ved-vm-i-cricket
Kort sport,Mandlige håndboldspillere fravælger barsel uden løn,"Mange mandlige håndboldspillere får børn, mens de stadig er aktive. Men de færreste gør brug af retten til 11 ugers øremærket barsel, og ugerne går tabt.",https://www.dr.dk/sporten/seneste-sport/mandlige-haandboldspillere-fravaelger-barsel-uden-loen
Kort sport,Brasilien melder sig i kampen om at afholde VM i fodbold,"Mens herrernes VM-slutrunde i 2034 ser ud til at blive placeret i Saudi-Arabien helt uden kamp, så bliver der langt større kamp om at få lov at afholde kvindernes VM-slutrunde i 2027.",https://www.dr.dk/sporten/seneste-sport/brasilien-melder-sig-i-kampen-om-afholde-vm-i-fodbold
Tennis,Voldsomt vejr afbryder semifinale i stor turnering,"Kraftig regn og blæst er skyld i, at finalen ved kvindernes sæsonfinale i Mexico nu først kan afvikles mandag.",https://www.dr.dk/sporten/tennis/voldsomt-vejr-afbryder-semifinale-i-stor-turnering
Kort sport,Dansk MMA-kæmper henter karrierens største sejr,MMA-kæmperen Nicolas Dalby tog karrierens vel nok største sejr natten til søndag i Sao Paolo i Brasilien.,https://www.dr.dk/sporten/seneste-sport/dansk-mma-kaemper-henter-karrierens-stoerste-sejr
Badminton,Syv års guldtørke kan slutte søndag: Det er helt specielt,Den danske badmintonspiller kan søndag vinde sin første internationale titel siden 2016.,https://www.dr.dk/sporten/badminton/efter-syv-aar-uden-guld-vil-line-kjaersfeldt-bevise-hun-hoerer-til-i-eliten
Kort sport,Topscoreren Signe Bruun sparker Real Madrid til sejr,"Real Madrids fodboldkvinder kæmper med i toppen af spansk fodbold, og det skyldes ikke mindst Signe Bruun.",https://www.dr.dk/sporten/seneste-sport/topscoreren-signe-bruun-sparker-real-madrid-til-sejr
Amerikansk fodbold,"NFL-stjerne vil til OL, men 'griske holdejere' kan stå i vejen for drømmen","Flag football vil være på OL-programmet i 2028. NFL-stjernen Patrick Mahomes fortæller, at han gerne vil være en del af det amerikanske hold. ",https://www.dr.dk/sporten/amerikansk-fodbold/nfl-stjerne-vil-vaere-olympianer-men-griske-holdejere-kan-staa-i-vejen
Kort sport,Newcastle slår Arsenal efter tæt affære,Et toptændt Newcastle-hold slog lørdag Arsenal 1-0 i et intenst og fysisk opgør i Premier League.,https://www.dr.dk/sporten/seneste-sport/newcastle-slaar-arsenal-efter-taet-affaere
Kort sport,Djokovic slår Rublev og er klar til finalen i Paris,"Finalen i tennisturneringen Paris Masters bliver et opgør mellem bulgarske Grigor Dimitrov og nummer et på verdensranglisten, Novak Djokovic.",https://www.dr.dk/sporten/seneste-sport/djokovic-slaar-rublev-og-er-klar-til-finalen-i-paris
Kort sport,Magnussen slutter blandt de sidste i sprint - Verstappen vinder på ny,Det kører heller ikke for Kevin Magnussen og Formel 1-holdet Haas i Brasilien.,https://www.dr.dk/sporten/seneste-sport/magnussen-slutter-blandt-de-sidste-i-sprint-verstappen-vinder-paa-ny
Superliga,Bashkims brag sætter OB i gang: Se målet her,Angriberen scorede fynboernes første mål i lørdagens 2-2-kamp mod Lyngby. ,https://www.dr.dk/sporten/fodbold/superliga/bashkims-brag-saetter-ob-i-gang-se-maalet-her-0
Live,LaLiga: Real Madrid - Rayo Vallecano,Hvad sker der? Real Madrid møder Rayo Vallecano i LaLiga søndag aften. Opgøret kan ses på TV 2 Sport X og TV 2 Play.,https://sport.tv2.dk/live/fodbold/2023-11-05-laliga-real-madrid-rayo-vallecano
Fodbold,Lukaku fuldender vildt comeback,Danske Rasmus Kristensen blev skiftet ind i anden halvleg. ,https://sport.tv2.dk/fodbold/2023-11-05-lukaku-fuldender-vildt-comeback
Fodbold,Liverpool-helt sendte besked til kidnappet far,"Luis Díaz missede to kampe for Liverpool, inden han søndag vendte tilbage.",https://sport.tv2.dk/fodbold/2023-11-05-liverpool-helt-sendte-besked-til-kidnappet-far
Fodbold,FCM udklasserer Hvidovre og hægter sig på toppen,Formstærke FCM vandt søndag en klar 4-1-sejr ude mod bundproppen Hvidovre og strøg på tredjepladsen.,https://sport.tv2.dk/fodbold/2023-11-05-fcm-udklasserer-hvidovre-og-haegter-sig-paa-toppen
Fodbold,FCK udbygger forspring efter stort comeback,"FCK var bagud to gange i opgøret, men viste kynismen til sidst.",https://sport.tv2.dk/fodbold/2023-11-05-fck-udbygger-forspring-efter-stort-comeback
Formel 1,Magnussen ser positivt efter ny nedtur ,"To uger i træk er Kevin Magnussen udgået på første omgang, men alligevel ser danskeren positivt på fremtiden.",https://sport.tv2.dk/formel-1/2023-11-05-magnussen-ser-positivt-efter-ny-nedtur
Formel 1,Magnussen udgår – Verstappen vinder,"Charles Leclerc fra Ferrari udgik, inden det hele gik i gang, da han kørte galt på opvarmningsomgangen.",https://sport.tv2.dk/formel-1/2023-11-05-magnussen-udgaar-verstappen-vinder
Tennis,Disse billeder får legende op i det røde felt – vil have WTA-chef smidt på porten,TV 2 Sports tennisekspert Patrik Wozniacki bakker op om dele af kritikken fra den 18-dobbelte Grand Slam-vinder Martina Navratilova.,https://sport.tv2.dk/tennis/2023-11-05-disse-billeder-faar-legende-op-i-det-roede-felt-vil-have-wta-chef-smidt-paa-porten
Tennis,Djokovic udbygger rekord i Paris,Serberen har nu vundet 40 ATP 1000-titler.,https://sport.tv2.dk/tennis/2023-11-05-djokovic-udbygger-rekord-i-paris
Badminton,Kjærsfeldt misser karrierens største titel,Line Kjærsfeldt er Danmarks anden bedste damesingle.,https://sport.tv2.dk/badminton/2023-11-05-kjaersfeldt-misser-karrierens-stoerste-titel
Håndbold,Alle gode gange tre efter dansk magtdemonstration,Specielt Aaron Mensing og Mathias Gidsel var i hopla i opgøret. ,https://sport.tv2.dk/haandbold/2023-11-05-alle-gode-gange-tre-efter-dansk-magtdemonstration
Håndbold,- Han er så pivhamrende skarp,Bent Nyegaard uddeler karakterer til de danske spillere efter sejren over Holland i Golden League.,https://sport.tv2.dk/haandbold/2023-11-05-han-er-saa-pivhamrende-skarp
Håndbold,Nikolaj Jacobsen er meget tilfreds efter Golden League-triumf,"Næste gang, det danske landshold møder ind til samling, er i jagten på EM-guldet i januar. ",https://sport.tv2.dk/haandbold/2023-11-05-nikolaj-jacobsen-er-meget-tilfreds-efter-golden-league-triumf
Håndbold,Golden League: Danmark - Holland,Hvad skete der? Danmark bankede Holland i Golden League.,https://sport.tv2.dk/live/haandbold/2023-11-05-golden-league-danmark-holland
Fodbold,Barca-talents lynhast mod toppen fik store konsekvenser,Bojan Krkic var af mange udråbt til at blive et af de helt store talenter fra sin årgang.,https://sport.tv2.dk/fodbold/2023-11-04-barca-talents-lynhast-mod-toppen-fik-store-konsekvenser
Fodbold,Dolberg fortsætter utrolig stime i dansk opvisning,Anderlecht nuppede tre vigtige point til topstriden i den belgiske liga.,https://sport.tv2.dk/fodbold/2023-11-05-dolberg-fortsaetter-utrolig-stime-i-dansk-opvisning
Tennis,Vildt vejr udsætter afgørelsen på sæsonfinalen,"WTA Finals i Cancun bliver først afgjort mandag, efter at den ene semifinale er blevet afbrudt af regn.",https://sport.tv2.dk/tennis/2023-11-05-vildt-vejr-udsaetter-afgoerelsen-paa-saesonfinalen
MMA,Dansk MMA-kæmper stopper ubesejret brasilianer,"Nicolas Dalby havde læst godt på Gabriel Bonfim, der længe var ovenpå, inden danskeren fik overtaget og vandt.",https://sport.tv2.dk/mma/2023-11-05-dansk-mma-kaemper-stopper-ubesejret-brasilianer
Fodbold,Liverpool redder point mod oprykker,Den engelske storklub ligger på tredjepladsen i Premier League efter denne runde.,https://sport.tv2.dk/fodbold/2023-11-05-liverpool-redder-point-mod-oprykker
Fodbold,Hvidovre - FC Midtjylland,Hvad sker der? Hvidovre tager imod FC Midtjylland i Superligaen.,https://sport.tv2.dk/live/fodbold/2023-11-05-hvidovre-fc-midtjylland
Fodbold,Svensk kamp afbrudt af invaderende fans ,"Tilskuere forcerede hegnet til baneområdet, og kampen mellem BK Häcken og Malmö FF blev afbrudt i en periode.",https://sport.tv2.dk/fodbold/2023-11-05-svensk-kamp-afbrudt-af-invaderende-fans
Fodbold,Forvandlet Viborg-hold sænker Silkeborg,En flyvende start med to scoringer af Anosike Ementa grundlagde Viborgs 2-1-sejr over Silkeborg IF.,https://sport.tv2.dk/fodbold/2023-11-05-forvandlet-viborg-hold-saenker-silkeborg
Fodbold,FCN tager tre vitale point ,En scoring i anden halvleg sikrede søndag FC Nordsjælland en smal sejr på 1-0 over Vejle Boldklub i Farum.,https://sport.tv2.dk/fodbold/2023-11-05-fcn-tager-tre-vitale-point
Fodbold,Randers FC - FC København,Hvad skete der? FC København vandt med 4-2 over Randers FC i Superligaen søndag.,https://sport.tv2.dk/live/fodbold/2023-11-05-randers-fc-fc-koebenhavn
Fodbold,FC Nordsjælland - Vejle Boldklub,Hvad sker der? FC Nordsjælland møder Vejle Boldklub i Superligaen.,https://sport.tv2.dk/live/fodbold/2023-11-05-fc-nordsjaelland-vejle-boldklub
Fodbold,Viborg - Silkeborg IF,Hvad sker der? Viborg tager på hjemmebane i mod Silkeborg IF i Superligaen.,https://sport.tv2.dk/live/fodbold/2023-11-05-viborg-silkeborg-if
Tennis,"Har genfødt sig selv som 32-årig: - Et gudsbenådet talent, siger ekspert",Grigor Dimitrov har i en alder af 32 år fundet noget nær den bedste version af sig selv på tennisbanen.,https://sport.tv2.dk/tennis/2023-11-04-har-genfoedt-sig-selv-som-32-aarig-et-gudsbenaadet-talent-siger-ekspert
Motorsport,Dansk kvinde skrev historie – men noget andet er vigtigere,Trioen blev den første rent kvindelige besætning til at vinde et løb i VM-serien nogensinde.,https://sport.tv2.dk/motorsport/2023-11-05-dansk-kvinde-skrev-historie-men-noget-andet-er-vigtigere
Sport,Smog i storby skaber bekymring ved VM,"Bangladesh og Sri Lanka har aflyst flere træninger før VM-kamp i New Delhi, der er verdens mest forurenede by.",https://sport.tv2.dk/2023-11-05-smog-i-storby-skaber-bekymring-ved-vm
Håndbold,Ligaspiller følte sig tvunget i kamp kort efter hård fødsel,"Håndboldspiller følte sig beordret i kamp, mens hans baby var indlagt. Kort tid efter skiftede han klub.",https://sport.tv2.dk/haandbold/2023-11-05-ligaspiller-foelte-sig-tvunget-i-kamp-kort-efter-haard-foedsel
Tennis,Ekspert fremhæver vigtigt aspekt i Runes genfødsel,Runes tilbagevenden til de afgørende runder af tennisturneringer har givet en plads i sæsonfinalerne.,https://sport.tv2.dk/tennis/2023-11-04-ekspert-fremhaever-vigtigt-aspekt-i-runes-genfoedsel
Håndbold,Mandlige spillere fravælger barsel uden løn,"Herrehåndboldspillere tager sjældent 11 ugers barsel, fordi den er ulønnet. Klubberne mener ikke, de har råd.",https://sport.tv2.dk/haandbold/2023-11-05-mandlige-spillere-fravaelger-barsel-uden-loen
Håndbold,Eksperter sender profil til EM – selv tør han ikke tro på det endnu,I mange år har Niklas Landins slutrundemakkere været Kevin Møller og Jannick Green. Nu byder en ny sig til.,https://sport.tv2.dk/haandbold/2023-11-04-eksperter-sender-profil-til-em-selv-toer-han-ikke-tro-paa-det-endnu
Fodbold,Copa Libertadores afgjort efter gyser,"For femte år i træk er det en brasiliansk klub, der vinder Copa Libertadores.",https://sport.tv2.dk/fodbold/2023-11-04-copa-libertadores-afgjort-efter-gyser
Fodbold,LaLiga: Real Sociedad - FC Barcelona,Hvad skete der? FC Barcelona slog Real Sociedad med 1-0 LaLiga lørdag aften med en scoring dybt inde i tillægstiden.,https://sport.tv2.dk/live/fodbold/2023-11-04-laliga-real-sociedad-fc-barcelona
Fodbold,Sen scoring redder Barca ,Andreas Christensen så hele opgøret fra bænken. ,https://sport.tv2.dk/fodbold/2023-11-04-sen-scoring-redder-barca
Fodbold,Real Madrid reagerer på Mbappé-rygte,Selv tror Real Madrid-ledelsen på en handel til sommer.,https://sport.tv2.dk/fodbold/2023-11-04-real-madrid-reagerer-paa-mbappe-rygte
Fodbold,Newcastle dukker Arsenal i intenst opgør,"Newcastle trak sig sejrsrigt ud af et intenst opgør mod Arsenal, der mistede vigtige skridt i toppen.",https://sport.tv2.dk/fodbold/2023-11-04-newcastle-dukker-arsenal-i-intenst-opgoer
Fodbold,Kane bomber løs i stor klassiker ,"Harry Kane lavede endnu et hattrick, da Bayern München ydmygede Dortmund foran eget publikum.",https://sport.tv2.dk/fodbold/2023-11-04-kane-bomber-loes-i-stor-klassiker
Formel 1,Verstappen vinder sprint på endnu en trist Haas-dag,"Kevin Magnussen sluttede lørdagens sprintløb i den tunge ende, mens Max Verstappen tog en ny sejr.",https://sport.tv2.dk/formel-1/2023-11-04-verstappen-vinder-sprint-paa-endnu-en-trist-haas-dag
Tennis,Djokovic gør det igen – finaleklar efter enormt drama,Novak Djokovic er seksdobbelt mester af Paris Masters. ,https://sport.tv2.dk/tennis/2023-11-04-djokovic-goer-det-igen-finaleklar-efter-enormt-drama
Nyheder,"Ny meningsmåling viser, at jorden slår revner under Joe Biden – til gengæld er tilliden til Trump vakt",Præsident Bidens alder lader desuden til at blive et problem for ham. ,https://nyheder.tv2.dk/2023-11-05-ny-meningsmaaling-viser-at-jorden-slaar-revner-under-joe-biden-til-gengaeld-er-tilliden-til-trump-vakt
Live,Seneste nyt om krigen mellem Israel og Hamas,"Hvad sker der? Israelsk militær udfører søndag aften ""omfattende"" angreb i Gazastriben og melder samtidig, at man har omringet Gaza By og dermed delt Gaza i to.",https://nyheder.tv2.dk/live/udland/2023-11-05-seneste-nyt-om-krigen-mellem-israel-og-hamas
Krig mellem Israel og Hamas,"Når kameraerne slukker, vælter hadet ind: – De håber, jeg bliver slagtet af Hamas","Ifølge chefredaktører kan alle journalister blive udsat for hadbeskeder, og derfor har flere medier introduceret nye tiltag for at mindske problemet.",https://nyheder.tv2.dk/udland/2023-11-05-naar-kameraerne-slukker-vaelter-hadet-ind-de-haaber-jeg-bliver-slagtet-af-hamas
Live,Seneste nyt om krigen i Ukraine,"Hvad sker der? Russere rykker tættere på byen Avdijivka nord for Donetsk by, mens Rusland succesfuldt har gennemført testaffyring fra atomdrevet ubåd.",https://nyheder.tv2.dk/live/udland/2023-11-05-seneste-nyt-om-krigen-i-ukraine
Samfund,Kvinde lever sammen med både ægtemand og kæreste – der er nok kærlighed til begge,"Under ét tag lever Stine med både sin kæreste og sin ægtemand. Sammen har han, hun og hen sønnen Visti, som de deler mellem sig.",https://nyheder.tv2.dk/samfund/2023-11-05-kvinde-lever-sammen-med-baade-aegtemand-og-kaereste-der-er-nok-kaerlighed-til-begge
Samfund,Her udspillede Danmarks drabeligste heksejagt sig – nu efterlyses kvinde fra nutiden,En kvinde blev i 1612 brændt på bålet for at tisse i en døbefont i Køge. Hendes historie skal nu vækkes til live.,https://nyheder.tv2.dk/samfund/2023-11-05-her-udspillede-danmarks-drabeligste-heksejagt-sig-nu-efterlyses-kvinde-fra-nutiden
Politik,Regeringen vil lette personskatter for ti milliarder,"Venstre vil forsøge at sælge skattelettelser som en stor sejr for partiet, siger politisk redaktør.",https://nyheder.tv2.dk/politik/2023-11-05-regeringen-vil-lette-personskatter-for-ti-milliarder
