Category,Headline,SubHeading
Badminton,Antonsen vinder drama og booker finaleplads,"Den danske herresingle er ikke den eneste med rødbedefarvet pas, der skal spille finale søndag"
Badminton,Bøje og Christiansen leger sig i stor finale,Parrets niveau fik ekspert Joachim Fischer til at bruge store ord
Badminton,Slår hovedet hårdt i gulvet og laver vild redning,"Malaysiske Ong og Teo tabte en lang og spændende kvartfinale i Singapore Open, der bød på ombolde i alle tre sæt"
Badminton,Axelsen klar til lyncomeback,Efter tre ugers pause er Viktor Axelsen klar til at spille badmintonkampe igen. Han gør comeback i den kommende uge
Badminton,Bøje og Christiansen i vild jubel efter gyserafslutning,Danmarks bedste mixdouble gjorde Anders Antonsen kunsten efter og er klar til semifinalen i Singapore Open
Badminton,Antonsen i semifinalen efter katastrofal start,"Anders Antonsen spillede sig videre til semifinalen i Singapore Open efter en mærkelig kamp, hvor begge spillere kæmpede med svære forhold"
Badminton,Bøje og Christiansen leverer stor overraskelse,Den danske mixdouble besejrede verdens nummer to efter et par nervepirrende sæt
Badminton,"- Et vildt, vildt resultat, siger ekspert om Antonsen-sejr",Verdens nummer syv blev sendt hjem i suveræn stil af Anders Antonsen
Badminton,"- Jeg håber ikke, at de kommer på tv-banen igen lige foreløbig","Kevin Sukamuljo og Marcus Gideons tid er nok ved at være forbi, mener TV 2 Sports badmintonekspert Joachim Fischer"
Badminton,Astrup og Skaarup falder fuldstændig sammen,"Den danske herredouble så ud til at være på vej mod en sikker sejr, indtil det gik galt. Senere skuffede Rasmus Gemke også"
Badminton,"- Jeg ved snart ikke, hvad jeg skal sige om de her kampe i Asien, siger ekspert","Forholdene er meget svære i Singapore Indoor Stadium, og det kom blandt andet til udtryk i en maratonkamp i herresinglerækken"
Badminton,Antonsen-succes i Singapore efter skadespause,Efter sit afbud til Sudirman Cup er Anders Antonsen tilbage. Dansk succes var der også i mixeddouble
Badminton,Blichfeldt har lært meget af skuffende nederlag,Mia Blichfeldt lavede for mange ”nemme fejl” i semifinalen i Thailand Open. Hun tager meget med fra oplevelsen
Badminton,Bøje og Christiansen må strække våben,Danmarks bedste mixed double havde det svært i semifinalen ved Thailand Open. 
Badminton,Blichfeldt misser finalen,"Mia Blichfeldt kunne lørdag spille sig i karrieren hidtil største finale, da hun mødte He Bing Jiao"
Badminton,Ekspert tror på danske overraskelser,"Danskerne er undertippede i lørdagens semifinaler – men de er slet ikke uden muligheder, siger eksperter"
Badminton,Store danske kvartfinale-sejre,Danskerne kom godt igennem fredagens kvartfinaler i Super 500-turneringen Thailand Open
Badminton,Antonsen deler gode nyheder efter frustrerende periode,"Den danske badmintonspiller gør comeback efter sin skade, når Singapore Open løber af stablen i næste uge"
Badminton,Blandet danskerdag i Thailand,Mia Blichfeldt og mixdoublen med Bøje og Christiansen stod for de danske sejre i ottendedelsfinalerne ved Thailand Open
Badminton,Godt nyt og skidt nyt fra Axelsen,"Viktor Axelsen må melde fra til endnu en turnering, efter han blev skadet under VM for blandede hold i maj"
Badminton,Badmintonforbund giver russiske atleter håb,"I forbindelse med VM i Danmark til august bliver det besluttet, om Det Internationale Badmintonforbunds forslag bliver stemt igennem. "
Badminton,Forbud mod dansk superserv forlænges markant,"Marcus Rindshøjs uregerlige ’spin serve’ må ikke anvendes før og efter OL i Paris 2024.
"
Badminton,"Talent ramt af ubærlig skade: - Det skete ikke, det der","Semifinalerne i herresingle ved Malaysia Masters fik en kedelig start på lørdagen, da Christian Adinata måtte udgå med en grim skade"
Badminton,Ekspert falder i svime over vild duel,En evighedsduel i en damedouble ved Malaysia Masters varede i flere minutter
Badminton,Blichfeldt taber til verdensetter – danskere ryger ud på stribe,Ottendedelsfinalerne blev endestationen for de sidste danskere ved Malaysia Masters
Badminton,"Grænsen er nået, siger BWF-præsident om truslerne mod Blichfeldt",Mia Blichfeldt har modtaget både trusler og hadefulde beskeder efter sin VM-kamp mod Goh Jin Wei fra Malaysia
Badminton,Kina vinder VM,Med en sikker finalesejr kunne de kinesiske spillere bryde ud i jubel på hjemmebane. 
Badminton,Blichfeldt overdynget med trusler efter sejr,Danmarks bedste damesingle har aldrig oplevet noget lignende
Badminton,Storfavorit i mirakuløst comeback,Et større drama udspillede sig i VM-semifinalen mellem Kina og Japan
Badminton,- Jeg så mine børn en eller to gange på to år,Chen Long har spillet sin sidste badmintonkamp som professionel. Han glæder sig til at bruge mere tid med sin familie
Badminton,Stjerne blev rørt efter snak om svær periode,"Japanske Akane Yamaguchi blev ramt af de store følelser, da TV 2 Sport spurgte hende ind til den seneste periodes svingende resultater"
Badminton,Kinesisk legende takker af ,34-årige Chen Long stopper karrieren efter at have vundet to VM-guld og et OL-guld
Badminton,Blichfeldt erkender usportslig adfærd – havde fået nok af modstander ,Den danske badmintonspillers kamp mod Goh gik hen og blev en beskidt affære
Badminton,Trist Axelsen deler nyt efter tur på hospitalet,"Danmarks største badmintonstjerne, Viktor Axelsen, måtte trække sig fra sin kamp i kvartfinalen ved VM for blandede hold"
Badminton,Axelsen sendt på hospitalet,Viktor Axelsen kunne ikke fuldføre sin kamp mod Lee Zii Jia i Sudirman Cup. Lige nu er han på hospitalet for at få afklaring på skadens omfang
Badminton,Landstræner skuffet og bekymret efter VM-exit,"Danmarks landstræner er bekymret, efter Viktor Axelsen er taget på hospitalet til en scanning. "
Badminton,Danmark ude af VM efter chokerende Axelsen-skade,Danmark tabte opgøret til Malaysia efter fire ud af fem mulige kampe. 
Badminton,Modstander i chok efter Axelsen-skade,"Viktor Axelsen og Lee Zii Jia nåede kun at spille otte bolde, inden den danske stjerne måtte trække sig"
Badminton,Stor overraskelse i Danmarks opstilling til VM-kvartfinale,Den danske damedouble med Sara Thygesen og Maiken Fruergaard er blevet splittet op til kvartfinalen mod Malaysia
Badminton,Sportschef ser dansk VM-kvartfinale som fifty-fifty,"Der er muligheder for dansk sejr i alle fem kampe mod Malaysia, mener sportschef Jens Meibom"
Badminton,"- Jeg skulle have en opsang, siger Gemke","Herresinglen Rasmus Gemke havde fået chancen mod Kina ved VM for blandede hold, mens Viktor Axelsen blev sparet for at være klar til kvartfinalen"
Badminton,Danmark får drømmelodtrækning i VM-kvartfinalen,"Det danske badmintonlandshold undgik de værste nationer og fik et favorabelt kamptidspunkt, da der blev trukket lod til VM-kvartfinalerne"
Badminton,Danmark taber gruppefinale ved VM – ender med stor fordel,"Trods nederlaget til Kina er det danske badmintonlandshold videre til VM-kvartfinalen, hvor der nu venter en nemmere modstander"
Badminton,Axelsen-rival på jagt efter træner: - Det er hårdt,Lee Zii Jia søger aktivt efter en træner. Men det bliver ikke nødvendigvis let at finde en
Badminton,Axelsen spares i gruppefinalen,For anden gruppekamp i træk ved Sudirman Cup får Danmarks ubestridt største badmintonstjerne et hvil
Badminton,Ekspert ikke i tvivl – Axelsen skal bænkes i gruppefinale,Danmark spiller torsdag gruppefinale mod Kina ved VM for blandede hold. Allerede 12 timer senere kan danskerne dog risikere at spille kvartfinale
Badminton,Matchbold blev afgjort efter dommerfejl,"Begge makkerpar var enige om, at pointet ikke skulle have talt"
Badminton,Tysk stjerne afviste interview med TV 2 – ville skjule vildt våben,"Det var ikke tilfældigt, men derimod en gennemtænkt plan, da den tyske doublestjerne sagde nej tak til et interview kort før starten på Sudirman Cup"
Badminton,Modstanders ord om Axelsen motiverede Gemke,Danmark slog Egypten uden problemer ved VM for blandede hold
Badminton,Absurd resultat i dansk VM-kamp,"Den danske damedouble med Maiken Fruergaard og Sara Thygesen var foran 19-0 i landskampen mod Egypten, inden en dansk fejl forhindrede uddeling af æg"
Badminton,Danmark i VM-kvartfinalen efter overlegen sejr,"Det danske badmintonlandshold vandt sikkert den anden gruppekamp over Egypten ved Sudirman Cup, der er VM for blandede hold"
Badminton,Axelsen får hvil mod overkommelig modstander,"Flere danske stjerner bliver sparet i holdkampen mod Egypten, der på papiret er gruppens svageste modstander"
Badminton,Egypter håber på Axelsen-møde: - Han er mit idol,"Adham El Gamal håber, at Viktor Axelsen bliver udtaget til det danske hold, da han har en drøm om at møde ham"
Badminton,Astrup og Skaarup fik uventet gave af kinesisk fan,Viktor Axelsen fik også et par pæne ord med på vejen
Badminton,"- For glat til en mand af min størrelse og vægt, siger Axelsen","Den danske verdensetter havde problemer med at finde fodfæste på badmintonbanen i Kina, da Danmark vandt VM-skæbnekampen mod Singapore"
Badminton,Danmark vinder skæbnekamp ved VM,"Danmark vandt over Singapore i første gruppekamp ved Sudirman Cup, der er VM for blandede hold. Sejren sender danskerne tæt på en kvartfinale"
Badminton,Axelsen øvede sig med manden bag ny opfindelse: - Jeg var helt elendig,"29-årige Viktor Axelsen mødtes med Marcus Rindshøj for at øve den nye superserv, der senere blev gjort ulovlig. "
Badminton,Danmark står foran ”vind eller forsvind-kamp” med det samme,"Danmark åbner Sudirman Cup med ambitionen om at gå videre fra gruppen, og det kan meget vel kræve en sejr over Singapore i den første kamp"
Badminton,Antonsen-fravær kan give sjælden chance,"Rasmus Gemke plejer at være tredjevalg, men ved hold-VM i Kina er han eneste alternativ til Viktor Axelsen"
Badminton,Ekspert er meget spændt på ny regel,"Det internationale badmintonforbund har med øjeblikkelig virkning sat ind over for en serv, som danske Marcus Rindshøj har udviklet"
Badminton,Ny regel overrasker manden bag uregerlig serv,"Det internationale badmintonforbund, BWF, har fredag indført en ekstra serveregel. Dermed er Marcus Rindshøjs superserv ikke længere tilladt.
"
Badminton,Dansk superserv forbydes,"Det internationale badmintonforbund skrider ind over for den specielle serv, Marcus Rindshøj brugte ved Polish Open"
Badminton,Antonsen og Søgaard misser VM,"Lasse Mølhede er ny mand i Danmarks Sudirman Cup-trup, som rejser af sted til Kina på onsdag. Det oplyser Badminton Danmark i en pressemeddelelse. "
