Category,Headline,SubHeading
Boksning,Den tidligere verdensmester Leon Spinks er død,"Amerikaneren Leon Spinks, der besejrede bokselegenden Muhammad Ali som en af ganske få, er død af kræft"
Boksning,Anthony Joshua forsvarer VM-bælter,Den britiske sværvægtsbokser Anthony Joshua slog Kubrat Pulev i gulvet i slutningen af niende omgang
Boksning,Mayweather gør comeback i ringen,Floyd Mayweather trækker 20. februar boksehandskerne på igen for at møde Youtube-stjernen Logan Paul
Boksning,Se de fedeste billeder fra Mike Tysons comeback-kamp,"To tidligere sværvægtsmestre, en verdenskendt rapper og et tomt Staples Center i Los Angeles. Se de fedeste billeder fra Mike Tysons comeback-kamp"
Boksning,Mike Tyson kom med sjov bemærkning efter uafgjort i comeback,Showkampen mellem 54-årige Mike Tyson og den tre år yngre Roy Jones Jr. i Los Angeles endte uden en vinder
Boksning,"- At jeg overhovedet lever er en succes, siger Mike Tyson","To bokseveteraner gør comeback i denne weekend i Los Angeles, og det bliver underholdende, lover begge"
Boksning,Mike Tyson vender tilbage - ekspert kalder kampen risikabel,"Det er særligt to ting, der har gjort Mike Tyson til en af de største boksere i historien"
Boksning,To ord gjorde folkehelten til en kujon,"I de her dage for 40 år siden ændrede to små ord livet for verdensmesteren i weltervægt, Roberto Duran. No mas! Ikke mere"
Boksning,Mikkel Kesslers tidligere træner Ricard Olsen er død,Boksetræneren Ricard Olsen sov stille ind natten til torsdag. Han blev 72 år
Boksning,Mike Tyson gør comeback,Efter flere måneders comebackrygter har legenden nu endelig fundet sin modstander
Boksning,Sarah Mahfoud forfremmes til regulær verdensmester,"Jennifer Han har opgivet sin titel, så Sarah Mahfoud ikke længere blot er interim verdensmester hos IBF"
Boksning,"Patrick Nielsen har ingen fremtid i dansk boksning, siger forbund","Patrick Nielsen får ikke licens til at bokse professionelt i Danmark, efter at han er optaget i Satudarah"
Boksning,Bokselegende betaler for George Floyds begravelse,"Floyd Mayweather vil betale omkostningerne, når George Floyd skal begraves i næste uge"
Boksning,Mike Tyson: - Jeg er åben for alle udfordringer,Mike Tyson forbereder sig på et comeback og er klar til at tage kampen op mod hvem som helst
Boksning,Muligt Tyson-comeback sætter boksepromotor i moralsk dilemma,"Hvis 53-årige Mike Tyson gør alvor af sin comeback-snak, kan det sætte boksepromotorer i et moralsk dilemma, mener Eddie Hearn"
Boksning,UFC-præsident bønfalder Mike Tyson om ikke at gøre comeback,"Hvis 53-årige Mike Tyson er seriøs omkring et comeback, er UFC-præsidenten Dana White klar til at gøre, hvad det kræver for at stoppe ham"
Boksning,Evander Holyfield laver tro kopi af Mike Tysons video,"I videoen viser amerikaneren ikke tegn på, at han er fyldt 57 år. Nærmest tværtimod"
Boksning,"Mike Tyson afslutter video med sætning, der sætter gang i spekulationer",53-årige Mike Tyson gør ikke meget for at nedtone rygterne om et comeback. Tværtimod
Boksning,53-årige Mike Tyson tilbudt millioner for comeback efter omtalt video,Den tidligere boksestjerne Mike Tyson har genoptaget boksetræningen. Nu er han angiveligt blev tilbudt tre millioner dollars for en kamp i Australien
Boksning,Det var otte minutters Ragnarok under den åbne ørkenhimmel,"I dag er det 35 år siden, at Marvelous Marvin Hagler og Thomas ""Hit Man"" Hearns mødtes i boksehistoriens måske mest hæsblæsende titelkamp"
Boksning,Stort VM-brag om flere titler er udsat,VM-boksebraget mellem Anthony Joshua og Kubrat Pulev i sværvægt 20. juni er udsat på grund af coronakrisen
Coronavirus,Dansk verdensmester vil hjælpe til - har meldt sig som sygeplejerske,Bokseren Sarah Mahfoud har meldt sig som sygeplejerske-vikar på Bispebjerg Hospital for at afhjælpe det aktuelle pres på det danske sundhedsvæsen
Coronavirus,Dansk bokser vandt OL-kvalifikationskamp før coronastop,"Bokseren Sebastian Terteryan nåede at vinde en kamp, inden OL-kvalifikationsstævnet i London blev udskudt"
Boksning,Mikkel Kessler og familien isoleret i New Zealand,"Mikkel Kessler og hans familie er blevet isoleret, da de har været eksponeret for smitte med coronavirus"
Boksning,Bokser kommer med bizar bortforklaring på nederlag,"Deontay Wilder bebrejder det kostume, han bar på vej til bokseringen, for at give ham tunge ben til sværvægtsopgøret mod Tyson Fury"
Boksning,Tredje brag kan være på vej: Tyson Fury vil bokse på NFL-stadion,"Den britiske sværvægtsbokser mener, at et revancheopgør skal finde sted på NFL-holdet Las Vegas Raiders stadion med plads til 70.000 tilskuere"
