Category,Headline,SubHeading
Fodbold,Bellingham gør det igen – redder Real i døende minutter,"Frederik Rønnow stod en stor kamp for Union Berlin, men Jude Bellingham ville det anderledes"
Fodbold,Dansker jagter europæisk succes efter skuffelse ,Jens Jønsson har vasket skuffelsen over at misse Champions League af sig. 
Fodbold,Isaksen om surrealistisk CL-oplevelse: - Det er helt vanvittigt,Isaksens Champions League-debut blev en uforglemmelig en af slagsen
Fodbold,Fans forsøgte at ødelægge FCK-spillernes søvn – ved det forkerte hotel,En gruppe Galatasaray-tilhængere forsøgte at forpurre FCK-spillernes søvn
Fodbold,"Nøglekamp venter FCK i CL-åbner, vurderer ekspert",Onsdag spiller FCK første kamp i årets udgave af Champions League
Fodbold,Lewandowski når historisk milepæl,Robert Lewandowski blev samtidig den ældste spiller nogensinde til at score for FC Barcelona i Champions League
Fodbold,Strejkende spillere går alligevel med til at spille landskamp,Næsten alle spanske landsholdsspillere vil spille efter en aftale mellem regeringen og fodboldforbundet
Fodbold,"- Det bedste, siden jeg kom til, siger Barca-træner","Barcelona bankede Antwerp i CL-gruppespillet tirsdag. Træner Xavi er stolt af sit hold, lyder det"
Fodbold,Ten Hag fremhæver Højlund på spørgsmål om misset stjerne,Erik ten Hag er glad for at råde over Rasmus Højlund
Fodbold,"Keeper blev helten: - En aften, jeg vil huske hele mit liv",Lazio stjal et point i de absolut sidste sekunder
Fodbold,"- Der er nogle, man har lidt mere respekt for end andre, siger FCK-stjerne",FC København har et mål om at spille europæisk efter vinterpausen. 
Fodbold,Vilde scener – keeper redder Isaksen og Lazio med sen scoring,Lazio sikrede sig et uhyre vigtigt point på spektakulær vis. 
Fodbold,'AC' og Barcelona åbner CL med knusende sejr,Andreas Christensen spillede fuld tid
Fodbold,Velspillende PSG kører sikkert over Dortmund,PSG fik en optimal start på Champions League-gruppespillet
Fodbold,Vilde scener – keeper redder Isaksen og Lazio med sen scoring,Lazio sikrede sig et uhyre vigtigt point på spektakulær vis. 
Fodbold,'AC' og Barcelona åbner CL med knusende sejr,Andreas Christensen spillede fuld tid
Fodbold,Milan skuffer i CL-åbner med Kjær på bænken,"AC Milan dominerede stort, men fik ikke scoret mod Newcastle. RB Leizig vandt 3-1 hos Young Boys"
Fodbold,Melder ny stjerne klar til FCK-møde,"Wilfried Zaha er klar til Galatasarays møde med FC København onsdag, fastslår cheftræner Okan Buruk"
Fodbold,Stort slag for Thomas Frank,Thomas Frank må se bort fra en af sine profiler i resten af denne sæson
Fodbold,OB-chefer svarer på storsponsors kritik,Den massive kritik fra OB-storsponsor hæmmer ikke klubbens træner og sportsdirektør
Fodbold,Newcastle har fået svær optakt til foreløbig kulmination,"Newcastle imponerede i sidste sæson, men er kommet lidt ned på jorden, inden klubben tirsdag får CL-comeback"
Fodbold,OB-sportschef vil ikke garantere Alms fremtid ,OB befinder sig i lidt af et sportsligt morads
Fodbold,Fem strejkende spanske spillere møder ind til landskampe,Flere spillere er tirsdag omkring frokosttid mødt op i Spaniens landsholdslejr. Flere ventes at tjekke ind
Fodbold,"Kæmpeklub kan blive årets CL-flop, vurderer ekspert",Nederst i artiklen giver Mads Junker sit bud på en overraskelse og et flop i årets Champions League
Fodbold,Storsponsor i hårdt angreb på OB-træner og den sportslige ledelse,Den fynske klub har fået en skuffende start på sæsonen
Fodbold,Stormvejr forsinker Newcastles flyrejse før CL-comeback,"Newcastles spillere sad to timer på landingsbanen, før deres fly mandag aften fløj mod Milano til kamp i CL"
Fodbold,Vrede fans kaldte OB-spillere ned ,OB er sejrsløse på hjemmebane i denne sæson
Fodbold,Her er alle Champions League-danskerne,Hele 29 danskere kan komme i spil i Champions League-gruppespillet
Fodbold,"- Det er ret vildt, siger åbenbaring",Silkeborgs Alexander Lind er nu topscorer i Superligaen
Fodbold,OB udspillet på eget græs,OB er uden sejr i sæsonens fem første hjemmebanekampe
Fodbold,Nice henter Schmeichel-erstatning,Nice har fået styr på målmandssituationen efter Kasper Schmeichels farvel
Fodbold,Strejkende spanske VM-spillere udtaget,"15 af Spaniens VM-spillere er udtaget til kommende Nations League-kampe, Jennifer Hermoso er ikke iblandt"
Fodbold,"Brutale krav presser Barcelona, siger Xavi",Xavi har selv været med til at give Barcelonas fans store drømme
Fodbold,Greenwood-debut skæmmet af vrede udbrud ,Osasuna-fansene gav på ingen måde Mason Greenwood en varm velkomst i LaLiga
Fodbold,Udlandet har fået øjnene op for den danske skole,Det bobler med danske toptrænere. Jeg kan sagtens se talenter som Johannes Thorup og Jacob Neestrup få en karriere i de helt store ligaer
Fodbold,Roma rundbarberede modstander: - Vi ville sende et budskab,AS Romas første sejr i sæsonen var uheldigvis for Empoli lige til historiebøgerne
Fodbold,Sigurdsson nærmer sig Lyngby-debut,"Lyngby-træner Freyr Alexandersson fortæller, at Gylfi Sigurdsson er meget tæt på at være kampklar"
Fodbold,Superstjerne revser dansker: - Fuldstændig hensynsløst,En tackling undervejs i kampen har fået Alex Morgan op i det røde felt
Fodbold,Real Madrid overvinder chokstart og buldrer videre,"Real Madrid vandt søndag sin femte kamp i træk, selv om Real Sociedad lagde hårdt fra land"
Fodbold,Kæmpe brøler og rødt kort grundlægger Brøndby-sejr,"AGF-målmand Bailey Peacock-Farrell fik direkte rødt kort, og det udnyttede Brøndby til sikkert at vinde 3-0"
Fodbold,Arsenal vinder og holder trit med toppen,"Leandro Trossard blev med et flot mål matchvinder, da Arsenal slog Everton ude for første gang siden 2017"
Fodbold,Ramos tilbage efter 18 års fravær – hyldet før comeback,"Tidligere på måneden blev spanieren rørt til tårer, da han blev præsenteret i Sevilla. Nu gør han officielt comeback. "
Fodbold,Dolberg og Dreyer på måltavlen for Anderlecht,"Anderlecht var bagud to gange, men Kasper Dolberg og Anders Dreyer sørgede for 2-2 mod Kortrijk"
Fodbold,Lyngby snupper snæver sejr over Hvidovre,"Lyngby hentede tre point, da holdet slog Hvidovre med 1-0 i søndagens superligakamp"
Fodbold,Chelseas dårlige sæsonstart fortsætter,"Chelseas dårlige sæsonstart fortsatte søndag, da det blev til 0-0 ude mod Bournemouth i et chancerigt opgør"
Fodbold,Atlético-profil blev båret fra banen – nu er dommen faldet,Den franske midtbanespiller står foran en lang pause. 
Fodbold,Randers vinder i bundopgør,"Filip Bundgaard sparkede hul til nedrykningsstregen, da han blev sen matchvinder i Randers' sejr over Vejle"
Fodbold,"- Han virker helt ufærdig, siger Morten Bruun","Fran Vieites kom på banen, da Real Betis allerede var i store problemer"
Fodbold,Milan-træner nægter at undskylde til fans efter ny lussing,AC Milan har tabt samtlige fem Milano-derbyer i 2023
Fodbold,Vallys klar til brag i Aarhus,"Nicolai Vallys blev sendt hjem fra landsholdslejren efter sin debut, men indgår i Brøndbys trup mod AGF"
Fodbold,Scorede fra 55 meter: - Noget der vil blive husket,Danskermøde i Bundesligaen bød på vild scoring fra egen banehalvdel af Hoffenheims Florian Grillitsch
Fodbold,"Højlund skal bruge følelsen til at score igen, siger Eriksen","Christian Eriksen erkender, at holdet må kigge på sig selv efter nederlaget"
Fodbold,Ekspert dåner over naturstridig aktion,Marcus Thurams mål i Milano-derbyet kandiderer til sæsonens mål
Fodbold,Dårligste sæsonstart i 34 år – United-manager afviser krise,Manchester United har tabt tre ud af sæsonens første fem kampe
Fodbold,Thomas Frank brokker sig over dommerpræstation,"Mennesker kan lave fejl, men Brentford-træner er alligevel utilfreds med dommerpræstation, udtaler danskeren"
Fodbold,Barcelona ydmyger modstander,"Målene væltede ind, da Barcelona vandt over Real Betis"
Fodbold,15 spillere misser flyet inden LaLiga-kamp,Oprykkerne fra Las Palmas skal søndag på jagt efter den første sejr i denne sæson efter fire kampe med to point til følge
Fodbold,Tottenham skriver historie med vanvidscomeback,Dejan Kulusevski blev den helt store helt
Fodbold,"- Beder selv om, at det skal gå galt, siger Neestrup",FC København og FC Nordsjælland fik ét point hver. 
Fodbold,Kjær og AC Milan ydmyget i derby ,"Simon Kjær fik sæsonens første startplads, da AC Milan lørdag tabte 1-5 til lokalrivalen Inter"
Fodbold,Pibekoncert ved Højlund-udskiftning vækker opsigt,Flere engelske medier hæfter sig ved udskiftningen af danskeren
Fodbold,"- Her har vi at gøre med en mand, der er såret ",Andreas Cornelius nåede blot 20 minutter på banen i kampen mod FC Nordsjælland. 
Fodbold,FCK formøbler to føringer mod FCN i livligt topopgør,"FC København var foran to gange mod FC Nordsjælland, men måtte nøjes med 2-2 i lørdagens topbrag i Farum"
Fodbold,Højlund millimeter fra drømmedebut på Old Trafford,"Rasmus Højlund startede for første gang inde for Manchester United, der skuffende måtte indkassere et nederlag"
Fodbold,Wind og Mæhle på måltavlen i danskeropgør,"Både Jonas Wind og Joakim Mæhle kom på tavlen for Wolfsburg, der lørdag vandt 2-1 hjemme mod Union Berlin"
Fodbold,Liverpool rejser sig efter forfærdelig første halvleg,"Wolverhampton paralyserede Liverpool før pausen, men i anden halvleg var Jürgen Klopps tropper overlegne"
Fodbold,Real-angriber bryder strejke på det spanske landshold,Angriberen Athenea del Castillo går imod holdkammeraterne og er parat til at spille for Spaniens landshold
Fodbold,Nørgaard føler sig som en naturlig leder i Brentford,Christian Nørgaard trives med at have fået anførerbindet af Thomas Frank i Brentford
Fodbold,Ten Hag med høje forventninger til Højlunds debut på Old Trafford,"Erik ten Hag fortæller, at Rasmus Højlund er spændt på sin hjemmebanedebut, der kan komme lørdag mod Brighton"
Fodbold,Bayern smider sejren dybt inde i tillægstiden,"Bayern München spillede 2-2 mod Bayer Leverkusen, som udlignede på et straffespark i det 94. minut"
Fodbold,AaB stadig ubesejret efter uafgjort i topkamp,AaB kom tilbage og fik uafgjort mod Sønderjyske og er dermed stadig førerhold i den næstbedste fodboldrække
Fodbold,Drømmemål og kæmpe brøler i rivalopgør,FC Midtjylland smed to føringer væk og spillede dermed 2-2 mod arvefjenden Viborg FF
Fodbold,Spanske landsholdsspillere fastholder strejke,VM-guldvinderne fra Spanien vil stadig ikke spille for landsholdet trods fodboldpræsidentens opsigelse
Fodbold,Ekspræsident får polititilhold – men nægter sig skyldig,"Den afgående spanske fodboldpræsident Luis Rubiales bedyrer sin uskyld, men har fået et polititilhold"
