Category,Headline,SubHeading
Amerikansk fodbold,Kan du huske det? Her er de bedste billeder fra en vild NFL-sæson,"NFL-sæsonen 2022/2023 bød på mange højdepunkter. TV 2 SPORT har her samlet et udpluk af det, vi vil huske den begivenhedsrige sæson for"
Amerikansk fodbold,Afgjorde Super Bowl med både Adidas og Nike på fødderne,Kansas City Chiefs vandt Super Bowl efter et tæt opgør mod Philadelphia Eagles. Kampen fandt sin afgørelse i de døende sekunder
Amerikansk fodbold,Lægger sig fladt ned efter afgørende straf i Super Bowl,"Dommernes kald sendte mange fans i det røde felt. Eagles-skurken erkender dog, at den var fair"
Amerikansk fodbold,"- Han er udødeliggjort, siger dansk legende","Natten til mandag tørnede Philadelphia Eagles og Kansas City Chiefs sammen i Super Bowl 57 i en højtscorende affære, hvor Chiefs trak længste strå"
Amerikansk fodbold,Stjerne ramt efter triumf: - Jeg løj for alle,"På sociale medier blev begivenheden omdøbt til ""Kelce Bowl"" på grund af brødreduellen, som var samtaleemne"
Amerikansk fodbold,"- Jeg er stolt. Det er ikke sunket ind endnu, siger Mahomes","Patrick Mahomes tog sin anden Super Bowl-triumf i karrieren, og han var hurtig til at takke alle andre end sig selv"
Amerikansk fodbold,Chiefs vinder Super Bowl efter dramatisk kamp,Kansas City Chiefs vinder i kampens sidste sekunder dette års Super Bowl-titel over Philadelphia Eagles 38-35 i NFL-finalen natten til mandag
Amerikansk fodbold,Et enigt ekspertpanel udpeger Super Bowl-favorit,"TV 2 SPORTs NFL-eksperter peger alle på Philadelphia Eagles som vinder, når der i nat spilles årets udgave af Super Bowl"
Amerikansk fodbold,Kelce-brødre kæmper om håneretten i Super Bowl,"Travis og Jason Kelce er brødre og skal møde hinanden i Super Bowl. Én sikrer triumfen, mens den anden går hjem som taber"
Amerikansk fodbold,Fra hæmsko til redningsmænd,TV 2 SPORTs NFL-ekspert Jesper Elming sætter i denne uges klumme fokus på en af Super Bowl-deltagerne Kansas City Chiefs helt store styrker
Amerikansk fodbold,Morten Andersen blev kørt midtover af Super Bowl-futtoget,"Morten Andersen er den eneste dansker, der har deltaget i en Super Bowl. Det gjorde han for 24 år siden, og han husker det stadig tydeligt"
Amerikansk fodbold,"Ti ting, du måske ikke vidste om årets Super Bowl","Vi klæder dig på til årets Super Bowl med ti fakta om NFL-finalen, der spilles i byen Glendale i Arizona"
Amerikansk fodbold,Landsholdets quarterback sætter NFL-stjerner under lup,Den danske landsholds-quarterback vurderer søndagens Super Bowl-møde på quarterback-positionen. Og der er sat vand over til en eksplosiv duel
Amerikansk fodbold,Hver uge trænede dansker med en af NFL’s største stjerner,"Superligalegenden Jimmy Nielsen har spist kirsebær med Patrick Mahomes, tidens største NFL-stjerne, da de begge boede i Kansas City"
Amerikansk fodbold,"- Helt vildt, at I er fløjet hele vejen fra Danmark, siger NFL-stjerne",Haason Reddick og Jason Kelce sætter pris på interessen for NFL globalt
Amerikansk fodbold,Stjerne får perfekt optakt til Super Bowl,Patrick Mahomes er blevet kåret som sæsonens mest værdifulde spiller efter en overlegen sejr
Amerikansk fodbold,"Årets Super Bowl går over i historien, allerede før den er gået i gang","Kun syv andre sorte quarterbacks har spillet i Super Bowl, siden den første gang løb af stablen i 1967"
Amerikansk fodbold,Brady udskyder start på milliard-kontrakt,"Den tidligere New England Patriots-spiller har annonceret, at han vil tage et friår"
Amerikansk fodbold,"Tak for alle minderne, Tom!","NFL-ekspert Jesper Elming hylder Tom Brady, der indstiller sin lange og glorværdige karriere"
