Category,Headline,SubHeading,Link
Kort sport,Jonas Vingegaard flytter til Schweiz,Jonas Vingegaard er flyttet fra Glyngøre til Schweiz.,https://www.dr.dk/sporten/seneste-sport/jonas-vingegaard-flytter-til-schweiz
Kort nyt,Investorer drømmer om kæmpestadion i Aalborg,"Et omfattende byggeprojekt er lige nu på tegnebrættet i Aalborg. Og hvis planerne gennemføres, kan storbyen se frem til et nyt stort fodboldstadion.",https://www.dr.dk/nyheder/seneste/investorer-droemmer-om-kaempestadion-i-aalborg
Kort sport,Axelsen tager suveræn comeback-sejr efter skadespause,"Han lignede sig selv, Viktor Axelsen, da han natten til onsdag dansk tid gjorde comeback efter en skadespause.",https://www.dr.dk/sporten/seneste-sport/axelsen-tager-suveraen-comeback-sejr-efter-skadespause
Tennis,"Her er Holger Runes simple, men svære vej til semifinalen",Holger Rune skal slå Jannik Sinner for at nå semifinalen ved sæsonfinalen.,https://www.dr.dk/sporten/tennis/her-er-holger-runes-simple-men-svaere-vej-til-semifinalen
Kort sport,"Brandvarm NHL-dansker scorer igen, igen",Danske Nikolaj Ehlers er brandvarm for tiden.,https://www.dr.dk/sporten/seneste-sport/brandvarm-nhl-dansker-scorer-igen-igen
Ishockey,Ishockeyklub i nærmest euforisk tilstand efter tæsk til tophold,Herning Blue Fox vandt tirsdag aften 6-0 i topkampen mod Aalborg Pirates.,https://www.dr.dk/sporten/ishockey/taesk-til-topholdet-giver-herning-kaempe-boost-jeg-vil-ikke-sige-vi-er-euforiske
Kort sport,Her er de første fem nominerede til Årets Sportsnavn,"Badmintonspilleren Viktor Axelsen, cykelrytteren Cecilie Uttrup Ludwig, dressurrytteren Nanna Merrald, firekilometerholdet i banecykling og triatleten Magnus Ditlev er nomineret til prisen som Årets Sportsnavn i Danmark.",https://www.dr.dk/sporten/seneste-sport/her-er-de-foerste-fem-nominerede-til-aarets-sportsnavn
Kort sport,Herning banker Aalborg i Metal Ligaens topbrag,Herning Blue Fox ligner det bedste hold i Metal Ligaen lige nu.,https://www.dr.dk/sporten/seneste-sport/herning-banker-aalborg-i-metal-ligaens-topbrag
Badminton,Småskadet Viktor Axelsen overvejede at trække stikket for at nå det ultimative mål,"Den danske badmintonstjerne er ikke bleg for at lukke ned for i år, hvis han igen får ondt i sin fod.",https://www.dr.dk/sporten/badminton/smaaskadet-viktor-axelsen-vil-intet-risikere-ol-er-det-ultimative-maal
Kort sport,En person er anholdt efter tragisk ishockeydødsfald,En mand er blevet anholdt mistænkt for uagtsomt manddrab i forbindelse med ishockeyspilleren Adam Johnsons død i en kamp i slutningen af oktober.,https://www.dr.dk/sporten/seneste-sport/en-person-er-anholdt-efter-tragisk-ishockeydoedsfald
Tennis,"Holger Rune ærgrer sig på stjernes vegne, men glæder sig over én ting","Sejren mod Stefanos Tsitsipas kom ikke i hus på en måde, som Holger Rune havde håbet.",https://www.dr.dk/sporten/tennis/holger-rune-aergrer-sig-paa-stjernes-vegne-men-glaeder-sig-over-en-ting
Kort sport,Landsholdsspiller bliver ikke klar til brag mod Slovenien,Andreas Skov Olsen kommer ikke i aktion i fodboldlandsholdets vigtige EM-kvalifikationskamp mod Slovenien fredag.,https://www.dr.dk/sporten/seneste-sport/landsholdsspiller-bliver-ikke-klar-til-brag-mod-slovenien
Tennis,Græsk stjerne trækker sig fra opgør mod Rune,"Holger Rune nåede ikke at spille længe mod Stefanos Tsitsipas, før grækeren trak sig.",https://www.dr.dk/sporten/tennis/graesk-stjerne-traekker-sig-fra-opgoer-mod-rune
Live,ATP Finals: Rune - Sinner,"Hvad sker der? Holger Rune møder italienske Jannik Sinner i en kamp, der afgør danskerens skæbne ved ATP Finals.",https://sport.tv2.dk/live/tennis/2023-11-16-atp-finals-rune-sinner
Tennis,Rune pryder italienske aviser – kaldes ’manden med de tre ansigter’,"Korrespondent Eva Ravnbøl har boet 35 år i Italien, men aldrig oplevet noget lignende. ",https://sport.tv2.dk/tennis/2023-11-16-rune-pryder-italienske-aviser-kaldes-manden-med-de-tre-ansigter
Tennis,Han er Italiens nye superstjerne – og populariteten vokser hele tiden,"Der er udbrudt decideret Sinner-mani i Torino, hvor alle snakker, råber og hepper på den 22-årige knægt fra det nordlige Italien.",https://sport.tv2.dk/tennis/2023-11-16-han-er-italiens-nye-superstjerne-og-populariteten-vokser-hele-tiden
Tennis,Djokovic smider sæt i sejr – og det er godt nyt for Rune,"Holger Rune skal nu ""bare"" bruge en sejr over Jannik Sinner for at spille sig i semifinalen.",https://sport.tv2.dk/tennis/2023-11-16-djokovic-smider-saet-i-sejr-og-det-er-godt-nyt-for-rune
Fodbold,Spektakulært mål fuldender svensk fiasko: - Det er vanvittigt,Sverige floppede stort i Aserbajdsjan og tilføjede endnu et kapitel til en forfærdelig EM-kvalifikation.,https://sport.tv2.dk/fodbold/2023-11-16-spektakulaert-maal-fuldender-svensk-fiasko-det-er-vanvittigt
Håndbold,Landin ydmyger sit tidligere hold,Niklas Landin storspillede for sin tidligere klub og sikrede Aalborgs første sejr på Kiels hjemmebane nogensinde.,https://sport.tv2.dk/haandbold/2023-11-16-landin-ydmyger-sit-tidligere-hold
Tennis,Underlig Djokovic-reaktion efter sejr,"Verdensetteren Novak Djokovic kan kun gå videre til semifinalen ved sæsonfinalen, hvis Holger Rune taber til Jannik Sinner.",https://sport.tv2.dk/tennis/2023-11-16-underlig-djokovic-reaktion-efter-sejr
Fodbold,Højbjerg svarer på kritik fra Thomas Gravesen,"Pierre-Emile Højbjerg ser flere positive ting i de diskussioner, som landsholdet har haft. ",https://sport.tv2.dk/fodbold/2023-11-16-hoejbjerg-svarer-paa-kritik-fra-thomas-gravesen
Fodbold,Slovensk landstræner skyder med skarpt inden skæbnekamp mod Danmark,"Slovenien har mere at byde på end deres to store profiler, mener landstræner.",https://sport.tv2.dk/fodbold/2023-11-16-slovensk-landstraener-skyder-med-skarpt-inden-skaebnekamp-mod-danmark
Tennis,Tauson i knusende sejr – uddeler to æg,"Efter en pause på et par måneder er Clara Tauson tilbage i kamp i Luxembourg, og det er med manér.",https://sport.tv2.dk/tennis/2023-11-16-tauson-i-knusende-sejr-uddeler-to-aeg
Håndbold,Dansk stjerne skifter til storklub,"Győr kalder Kristina Jørgensen en international anerkendt spiller, og de ser frem til samarbejdet.",https://sport.tv2.dk/haandbold/2023-11-16-dansk-stjerne-skifter-til-storklub
Håndbold,Tidligere GOG-bomber vender tilbage til dansk håndbold,"Efter to sæsoner i tyske Lemgo optræder Emil Lærke i næste sæson igen i den danske liga, erfarer TV 2 Sport.",https://sport.tv2.dk/haandbold/2023-11-16-tidligere-gog-bomber-vender-tilbage-til-dansk-haandbold
Håndbold,Esbjerg snupper svensk VM-fløj fra dansk klub,Elin Hansson forlader Horsens et år før tid og slutter sig til den svenske landstræner i Team Esbjerg. ,https://sport.tv2.dk/haandbold/2023-11-16-esbjerg-snupper-svensk-vm-floej-fra-dansk-klub
Fodbold,Ajax-legende straffet efter krænkelsessag,Upassende beskeder til kvindelige kolleger koster Marc Overmars karantæne fra hollandsk fodbold.,https://sport.tv2.dk/fodbold/2023-11-16-ajax-legende-straffet-efter-kraenkelsessag
Fodbold,Danmarks pressemøde før EM-kvalkampen mod Slovenien,Det danske herrelandshold holdt pressemøde forud for den vigtige EM-kvalifikationskamp mod Slovenien. ,https://sport.tv2.dk/live/fodbold/2023-11-16-danmarks-pressemoede-foer-em-kvalkampen-mod-slovenien
Fodbold,Pokalen efter utroligt mesterskab er stjålet,Herfølge Boldklub har mistet sin DM-pokal. Klubben udlover en dusør på 5000 kroner.,https://sport.tv2.dk/fodbold/2023-11-16-pokalen-efter-utroligt-mesterskab-er-stjaalet
Ishockey,Tysk ishockeyliga indfører krav om halsbeskyttelse,Dødsulykken i Storbritannien har fået tysk ishockey til at ændre reglerne for beskyttelse på isen.,https://sport.tv2.dk/ishockey/2023-11-16-tysk-ishockeyliga-indfoerer-krav-om-halsbeskyttelse
Fodbold,"- Det er sværere at møde ham her, siger Rune inden brag","Hvis Holger Rune skal gøre sig forhåbninger om en plads i semifinalen, kræver det en sejr.",https://sport.tv2.dk/fodbold/2023-11-15-det-er-svaerere-at-moede-ham-her-siger-rune-inden-brag
Fodbold,Stjerne overvejede karrierestop – men én ting betød for meget,Gylfi Sigurdsson er igen en fast del af det islandske landshold.,https://sport.tv2.dk/fodbold/2023-11-08-stjerne-overvejede-karrierestop-men-en-ting-betoed-for-meget
OL,Danmarks anden OL-deltager klar til at jagte revanche,Roeren Sverri Nielsen er som den anden deltager for Danmark officielt udtaget til OL i Paris 2024.,https://sport.tv2.dk/roning/2023-11-15-danmarks-anden-ol-deltager-klar-til-at-jagte-revanche
Badminton,Axelsen og Antonsen klar til kvartfinalerne,Rasmus Gemke er til gengæld ude.,https://sport.tv2.dk/badminton/2023-11-16-axelsen-og-antonsen-klar-til-kvartfinalerne
Basketball,Nu har NBA-stjerne fået dom for halsgreb,Fire spillere har fået deres straf efter det voldomme optrin.,https://sport.tv2.dk/basketball/2023-11-16-nu-har-nba-stjerne-faaet-dom-for-halsgreb
Cykling,Vingegaard tvivler på OL-deltagelse,"OL-ruten i Paris passer bedre til andre ryttertyper end Jonas Vingegaard, erkender den danske Tour-vinder.",https://sport.tv2.dk/cykling/2023-11-16-vingegaard-tvivler-paa-ol-deltagelse
Badminton,"Dommer kom i fokus, da Momota slog Gemke","Badmintonekspert Jim Laugesen undrer sig over, hvor kort snor Rasmus Gemke fik af dommeren.",https://sport.tv2.dk/badminton/2023-11-16-dommer-kom-i-fokus-da-momota-slog-gemke
Fodbold,"10 år i Leipzig har givet Yussuf Poulsen særlig tilgang, som Hjulmand bifalder","Yussuf Poulsen er blevet formet af et årti i Tyskland, hvor han har oplevet både op- og nedure. ",https://sport.tv2.dk/fodbold/2023-11-14-10-aar-i-leipzig-har-givet-yussuf-poulsen-saerlig-tilgang-som-hjulmand-bifalder
Ishockey,Ehlers kom i slåskamp og scorede to mål,"Danske Nikolaj Ehlers havde lovet sin mor ikke at komme i flere slåskampe i NHL, men løftet holdt ikke længe.",https://sport.tv2.dk/ishockey/2023-11-16-ehlers-kom-i-slaaskamp-og-scorede-to-maal
Tennis,Medvedev er klar til stor semifinale,Daniil Medvedev slog Alexander Zverev i to tætte sæt i sæsonfinalerne i Torino.,https://sport.tv2.dk/tennis/2023-11-15-medvedev-er-klar-til-stor-semifinale
Tennis,ATP Finals: Medvedev - Zverev,Hvad skete der? Daniil Medvedev vandt i to sæt over Alexander Zverev ved sæsonfinalerne i Torino. Dermed er Medvedev semifinaleklar.,https://sport.tv2.dk/live/tennis/2023-11-15-atp-finals-medvedev-zverev
Fodbold,Schweiz var få minutter fra EM-billet,"Schweiz kunne have været EM-klar onsdag aften, men måtte nøjes med uafgjort mod Israel.",https://sport.tv2.dk/fodbold/2023-11-15-schweiz-var-faa-minutter-fra-em-billet
Tennis,Runes mor: - Det bliver monsterbrutalt ,Holger Rune vil have omkring 12.000 italienere imod sig.,https://sport.tv2.dk/tennis/2023-11-15-runes-mor-det-bliver-monsterbrutalt
Basketball,Stjerner smidt ud efter to minutter ,Et halsgreb fra Draymond Green fik sindene i kog.,https://sport.tv2.dk/basketball/2023-11-15-stjerner-smidt-ud-efter-to-minutter
Håndbold,Viborg skuffer på hjemmebane,I egen hal tabte Viborg med 30-33 til Ringkøbing i kvindernes håndboldliga.,https://sport.tv2.dk/haandbold/2023-11-15-viborh
Tennis,Rune-lejren oplever det stik modsatte af kvinderne ved sæsonfinalen,"Der er ikke sparet på noget, når verdens bedste spillere kæmper ved sæsonfinalen i italienske Torino.",https://sport.tv2.dk/tennis/2023-11-15-rune-lejren-oplever-det-stik-modsatte-af-kvinderne-ved-saesonfinalen
Cykling,Vingegaard får også base i Schweiz,Vingegaard har tidligere på året været i Schweiz flere gange for at udforske forholdene i det kuperede land. ,https://sport.tv2.dk/cykling/2023-11-14-vingegaard-faar-ogsaa-base-i-schweiz
Fodbold,EM-bold udstyret med bestemt teknologi,Den officielle EM-kampbold har fået navnet 'FUSSBALLLIEBE'.,https://sport.tv2.dk/fodbold/2023-11-15-em-bold-udstyret-med-bestemt-teknologi
Fodbold,"Skov Olsen-afbud kan påvirke gameplanen, erkender Wieghorst",Andreas Skov Olsen har ellers været en af Kasper Hjulmands foretrukne offensive spillere.,https://sport.tv2.dk/fodbold/2023-11-15-skov-olsen-afbud-kan-paavirke-gameplanen-erkender-wieghorst
Fodbold,Union Berlin-træner fyret efter rædselsperiode ,Den danske landsholdsmålmand Frederik Rønnow skal have ny chef.,https://sport.tv2.dk/fodbold/2023-11-15-union-berlin-traener-fyret-efter-raedselsperiode
Fodbold,"Eriksens skade er godt nyt for O’Riley, siger Hjulmand",Christian Eriksens afbud åbner døren på klem for en potentiel debutant.,https://sport.tv2.dk/fodbold/2023-11-14-eriksens-skade-er-godt-nyt-for-oriley-siger-hjulmand
Badminton,Axelsen vender tilbage og ydmyger modstander,Viktor Axelsen er førsteseedet og – som altid – blandt de største favoritter til at vinde turneringen i Japan.,https://sport.tv2.dk/badminton/2023-11-15-axelsen-vender-tilbage-og-ydmyger-modstander
Fodbold,Danskere forklarer årsag bag stor succes,De danske Anderlecht-spillere har tur i den i øjeblikket.,https://sport.tv2.dk/fodbold/2023-11-14-danskere-forklarer-aarsag-bag-stor-succes
Sport,Her er de første nominerede til Årets Sportsnavn,"Firekilometerholdet i banecykling og Viktor Axelsen er nomineret til at blive Årets Sportsnavn.
",https://sport.tv2.dk/2023-11-15-her-er-de-foerste-nominerede-til-aarets-sportsnavn
Tennis,Djokovic er ikke overrasket over tilskuernes adfærd,Verdensetteren forsøgte ikke at lade sig påvirke af publikum.,https://sport.tv2.dk/tennis/2023-11-15-djokovic-er-ikke-overrasket-over-tilskuernes-adfaerd
Tennis,"- Det er toppen af toppen, siger hjemmebanehelt",Jannik Sinner brød ved ATP Finals tirsdag verdensetteren Novak Djokovic' sejrsstime på 20 kampe.,https://sport.tv2.dk/tennis/2023-11-15-det-er-toppen-af-toppen-siger-hjemmebanehelt
Tennis,Sådan kommer Rune i stor semifinale,Én ting er helt sikker: Holger Rune skal slå Jannik Sinner for at kunne komme i semifinalen.,https://sport.tv2.dk/tennis/2023-11-14-saadan-kommer-rune-i-stor-semifinale
Tennis,Sinner slår Djokovic i maratondyst,"Det kan nu ende med, at Novak Djokovic misser semifinalerne ved sæsonfinalerne.",https://sport.tv2.dk/tennis/2023-11-14-sinner-slaar-djokovic-i-maratondyst
Tennis,ATP Finals: Djokovic - Sinner,Hvad skete der? Novak Djokovic tabte til Jannik Sinner ved sæsonfinalerne i Torino.,https://sport.tv2.dk/live/tennis/2023-11-14-atp-finals-djokovic-sinner
Fodbold,"For hver gang han sagde nej, blev saudierne kun mere villige",Flere saudiske klubber havde snøren ude efter Napoli-målmageren i sommer.,https://sport.tv2.dk/fodbold/2023-11-14-for-hver-gang-han-sagde-nej-blev-saudierne-kun-mere-villige
Motorsport,To måneder efter chokbesked har Nicki P. fundet ny klub i Danmark,Også i 2024 vil speedwaystjernen forsøge at give modstanderne i den danske liga dirt på kjolen.,https://sport.tv2.dk/motorsport/2023-11-14-to-maaneder-efter-chokbesked-har-nicki-p-fundet-ny-klub-i-danmark
GO',"Da han stod med kniven mod sin egen hals, havde han ramt bunden","Først som 39-årig blev Lars Rasmussen diagnosticeret med ADHD og autisme. I dag har han vendt det til en styrke, fortæller han.",https://sport.tv2.dk/haandbold/2023-11-14-da-han-stod-med-kniven-mod-sin-egen-hals-havde-han-ramt-bunden
Fodbold,"Solbakken ved godt, hvornår han løber tør for tid ",Siden 2020 har Ståle Solbakken været norsk landstræner. Indtil videre har det ikke været med succes.,https://sport.tv2.dk/fodbold/2023-11-14-solbakken-ved-godt-hvornaar-han-loeber-toer-for-tid
Fodbold,Liverpool-spiller genforenet med sin far,Luis Diaz blev tirsdag genforenet med sin far og familie for første gang siden kidnapning af hans forældre.,https://sport.tv2.dk/fodbold/2023-11-14-liverpool-spiller-genforenet-med-sin-far
Ishockey,En person anholdt efter spillers tragiske dødsfald,Politiet har foretaget en anholdelse i forbindelse med Adam Johnsons død i en ishockeykamp.,https://sport.tv2.dk/ishockey/2023-11-14-en-person-anholdt-efter-spillers-tragiske-doedsfald
Tennis,Rune reagerer på massiv pibekoncert mod modstander,Grækeren Stefanos Tsitsipas har sendt en undskyldning til publikum efter kampen.,https://sport.tv2.dk/tennis/2023-11-14-rune-reagerer-paa-massiv-pibekoncert-mod-modstander
Fodbold,Napoli fyrer træneren – afløser på plads,Det italienske mesterhold har smidt Rudi Garcia på porten. Walter Mazzarri overtager trænersædet.,https://sport.tv2.dk/fodbold/2023-11-14-napoli-fyrer-traeneren-afloeser-paa-plads
Fodbold,Skov Olsen misser vigtige kampe,Der indkaldes ikke en erstatning.,https://sport.tv2.dk/fodbold/2023-11-14-skov-olsen-misser-vigtige-kampe
Tennis,Modstander trækker sig – Rune vinder første kamp ved sæsonfinalerne,Stefanos Tsitsipas trak sig tidligt i første sæt.,https://sport.tv2.dk/tennis/2023-11-14-modstander-traekker-sig-rune-vinder-foerste-kamp-ved-saesonfinalerne
Fodbold,"Delaney blev overrasket, da han kom hjem og så Dreyers meritter ",Både Thomas Delaney og Anders Dreyer er tilbage på det danske landshold.,https://sport.tv2.dk/fodbold/2023-11-14-delaney-blev-overrasket-da-han-kom-hjem-og-saa-dreyers-meritter
