Category,Headline,SubHeading
Håndbold,Aalborg smider sejren til sidst i CL – GOG taber stort,"Aalborg Håndbold spillede 30-30 på udebane mod RK Zagreb, mens et kæmpende GOG-hold tabte 30-38 mod Barcelona"
Håndbold,"- Man bliver sgu glad, siger Burgaard efter håndboldfest",Danmark vandt den første kamp i EM-kvalen med 44-17 over Kosovo
Håndbold,- Hun satte nærmest ikke en fod forkert,Peter Bruun Jørgensen uddeler karakterer til de danske spillere efter storsejren over Kosovo i EM-kvalifikationen
Håndbold,Danmark flyvende fra start i EM-kvalen,De danske spillere havde overskud til at underholde tilskuerne i Forum Horsens undervejs
Håndbold,Forlod opvarmningen i tårer – og kom ikke på banen som planlagt,"Althea Reinhardt skulle have startet inde, men endte med at sidde hele kampen på bænken"
Håndbold,Svensk stjerne tilbage på landsholdet efter tre år,"I december sidste år meddelte Andreas Nilsson, at det var slut med landsholdet"
Håndbold,Elver rammes stadig af katastrofetanker efter skadesmareridt,Landsholdsprofilen har i en alder af bare 25 år været ramt af tre alvorlige korsbåndsskader
Håndbold,Tre modstandere ser ekstra meget frem til kampen mod Danmark,"Kosovo råder over tre spillere, der kender Danmark bedre end de fleste"
Håndbold,Ung færing storspiller i CL-brag,Elias Ellefsen á Skipagøtu scorede syv mål og blev dermed delt topscorer i Kiels sejr over Kielce
Håndbold,- Det er for ringe. Det må ikke ske på det her niveau,KIF Kolding tabte onsdag aften til Fredericia. Dermed har koldingenserne stadig kun hentet én sejr i sæsonen
Håndbold,Fredericia vinder dramatisk rivalopgør,"Kolding var foran flere gange i anden halvleg, men Fredericia trak det længste strå, da det gjaldt"
Håndbold,KIF henter spiller i Bundesligaen,31-årige Tobias Ellebæk er i gang med sin fjerde sæson i bundesligaklubben Frisch Auf Göppingen
Håndbold,"Tror på EM og OL: - I år har jeg vist, at jeg kan være den bedste",Håndboldmålvogter Emil Nielsen er i gang med sin anden sæson i FC Barcelona
Håndbold,Hyldet af Gidsel og Pytlick – nu må 22-årige La Cour stoppe øjeblikkeligt,"Emil La Cour skiftede i sommer fra GOG til TMS Ringsted, hvor han håbede igen at få gang i karrieren"
Håndbold,VM på hjemmebane skal bearbejdes under samling,"I december bliver Herning og Frederikshavn en del af en stor håndboldfest, når VM i håndbold løber af stablen"
Håndbold,"- Vi spiller ad helvede til, siger Skjern-profil",Skjern ligger på en skuffende niendeplads i Herreligaen efter otte kampe
Håndbold,Mors-Thy slår Skjern og buldrer videre i toppen,"Mors-Thy havde et udfald på små ti minutter i anden halvleg, men slog Skjern på meget overbevisende facon"
Håndbold,Fra Cuba til Gudme – familie krydser Atlanten for at se Fredericia-profil,"Fredericias cubanske profil, Reinier Taboada, fik særligt besøg søndag aften i Gudme. "
Håndbold,Fredericia tager sjælden sejr i Gudme,GOG har ikke tabt til Fredericia på hjemmebane i 20 år
Håndbold,Odense svarer igen på nedtur med magtdemonstration,De fynske håndboldkvinder bankede på udebane Silkeobrg-Voel med 12 mål ovenpå midtugens nederlag til Ikast
Håndbold,"Aalborg er skræmmende – og vi har ikke set toppen, mener ekspert ",Aalborg Håndbold har fået en drømmestart i Håndboldligaen med maksimumpoint efter otte kampe. 
Håndbold,Aalborg buldrer videre ,Mikkel Hansen førte an med ni scoringer
Håndbold,Ikast uddeler øretæve,"Viborg famler stadig efter stabilitet og fik lørdag en gedigen øretæve, da holdet besøgte formstærke Ikast"
Håndbold,Toft vil gerne spille – men landstræneren holder hende ude,Landstræner Jesper Jensen har besluttet at lade Sandra Toft sidde over i de to kommende EM-kvalifikationskampe
Håndbold,Svensk stjerne har truffet ”utrolig svær beslutning”,"Højrefløjen Niclas Ekberg har spillet sin sidste landskamp for Sverige.
"
Håndbold,Burgaard præsenteret: - Odense var min førsteprioritet,"Louise Burgaard skifter, som TV 2 Sport har erfaret, til Odense Håndbold. "
Håndbold,"Burgaards erfaring kommer Odense til gode, mener ekspert",Den danske højreback har blandt andet vundet to franske mesterskaber i de to seneste sæsoner med Metz
Håndbold,Burgaard vender hjem til dansk topklub,"Efter fem år i franske Metz kommer den danske landsholdsspiller hjem til sommer, erfarer TV 2 Sport. "
Håndbold,Ikast slår Odense i topkamp,"Det var ligaens nummer to og tre, der mødtes onsdag aften"
Håndbold,Aalborg forlænger ligastime mod godt kæmpende KIF,"Aalborg vandt sin syvende kamp i træk i Herreligaen, mens Mors-Thy spillede sig på andenpladsen med storsejr"
Håndbold,Sammenlignes med Gidsel: - Jeg vil hellere være Hjalte Lykke,"Hjalte Lykke tager det som en ros at blive sammenlignet med Mathias Gidsel, men er opsat på at være sig selv"
Håndbold,Ligaklub har vendt truende konkurs til overskud,Penge fra investorer og frivillige samt besparelser har givet Silkeborg-Voel KFUM sorte tal på bundlinjen
Håndbold,"Ekspert ser frem til ""lækkerbisken"" af en topkamp",TV 2 Sports håndboldekspert Bent Nyegaard har store forventninger til opgøret mellem Ikast og Odense Håndbold
Håndbold,Dansk træner stopper i storklub efter få måneder,Martin Albertsen er færdig som cheftræner for håndboldkvinderne i ungarske Ferencvaros
Håndbold,GOG rejser sig i ligaen efter lussing mod Aalborg,"GOG vandt forholdsvis ubesværet mod Skanderborg AGF, mens BSH hev sejren hjem mod Ribe-Esbjerg"
Håndbold,Dommer lægger sig fladt ned efter episode med Mikkel Hansen,"Dommer Henrik Mortensen erkender, at det var en fejl at agere, som han gjorde"
Håndbold,Mikkel Hansen røber plan med provokerende jubel,Mikkel Hansen gestikulerede ud mod GOG’s bænk kort inden pausen
Håndbold,Dansk topdommer kommer med opfordring efter kritik fra kolleger,Mads Hansen ønsker flere nuancer og konstruktiv kritik på de sociale medier i stedet for edder og forgift
Håndbold,Esbjerg dukker Champions League-mester i sidste sekund,Henny Reistad huggede i sidste sekund Team Esbjerg på 38-37 over Vipers Kristiansand
Håndbold,Aalborg moser GOG efter overlegen halvleg,"GOG startede bedst, men Aalborg var suveræn i anden halvleg og vandt med ti mål i Odense"
Håndbold,Odense vinder Champions League-kamp,De fynske håndboldkvinder slog DVSC Schäffler fra Ungarn med 33-30 i Europas største klubturnering
VM i håndbold,Her er Jesper Jensens bruttotrup til VM,"Jesper Jensen har sat navne på de spillere, der skal agere hans bruttotrup ved det komme VM"
Håndbold,Træner utilfreds med dommer efter drama,Ifølge TV 2 Sports håndboldekspert Peter Bruun Jørgensen er trænerens kritik velbegrundet
Håndbold,Kunne have afgjort kampen: - Det er så vanvittigt bittert,"Frederik Tilsted var tæt på at blive matchvinder, men det satte en flot redning en stopper for"
Håndbold,Skadet GOG-profil misser storkamp,Morten Olsen måtte udgå af Champions League-kampen mod Veszprem
Håndbold,"- Vi spiller en forfærdelig kamp, siger GOG-modstander",Lukas Sandell og Veszprem fik aldrig sat et aftryk på kampen
Håndbold,GOG-profiler jubler over kæmpe resultat,"Den rutinerede playmaker Morten Olsen jubler over sejren, selvom han måtte udgå undervejs"
Håndbold,Nyegaard måber: - Det er en historisk ydmygelse,"Håndboldeksperten er sikker på, at resultatet giver genlyd"
Håndbold,GOG kører europæisk gigant over,Der var aldrig tvivl om kampens udfald
Håndbold,"- En af de største europæiske udfordringer, GOG har stået overfor","Morten Olsen er altafgørende for GOG-mandskabet, når de skal møde Veszprem i Champions League. Det siger Bent Nyegaard"
Håndbold,Træner og ekspert er enige: KIF er et mandskab i krise,Sidste sæsons slutspil virker som lang tid siden for den danske traditionsklub
Håndbold,"Profil er igen ramt af mareridt, der aldrig slutter",Skaderne er stået i kø for Johan Meklenborg – nu er han blevet ramt af endnu en
Håndbold,Esbjerg og Odense fortsætter flot stime,Det blev onsdag aften til favoritsejre for Team Esbjerg og Odense i den bedste danske håndboldrække
Håndbold,Aalborg lider første CL-nederlag,Ungarske Pick Szeged vandt 34-27 over Aalborg Håndbold i den tredje kamp i Champions Leagues gruppespil
Håndbold,Dansk keeper afviser tilbud fra udlandet,Den vestjyske klub er godt garderet på målmandsposten i flere år frem
