Category,Headline,SubHeading
Atletik,Maraton-stjerner får lange dopingkarantæner,Diana Kipyokei og Purity Rionoripo har fået henholdsvis seks og fem års karantæne efter dopingsnyd
Atletik,OL-guldvinder får tre års karantæne,Randolph Ross har brudt whereabouts-reglerne og er blevet udelukket i tre år. Han vandt guld ved OL i Tokyo
Atletik,Olympisk guldvinder overlever flystyrt,Alle ombord på det lille fly overlevede og slap med mindre skader
Atletik,Atletikchef dømmer dansk stjerne færdig på landsholdet,"Tirsdag indrømmede den danske løber Abdi Ulad, at han har indtaget et stof, der er på Anti Doping Danmarks dopingliste"
Atletik,Forbund er chokeret over dansk stjernes positive dopingtest,Maratonløberen Abdi Ulad er testet positiv for trimetazidin og er udelukket fra al træning og konkurrence
Atletik,Dansk atletikstjerne indrømmer at have indtaget forbudt stof,"Abdi Ulad har ikke ønsket en analyse af B-prøven og er klar til at tage den straf, som Dopingnævnet giver ham"
Atletik,Maratonstjerne taget for doping efter stor triumf,"Diana Kipyokei havde et forbudt stof i blodet, da hun vandt Boston Marathon sidste år"
Atletik,Overvejer comeback til russiske atleter,"Russiske atleter, der er modstander af krigen, kan måske snart komme tilbage i varmen, siger Thomas Bach"
Atletik,Kenyaner slår sin egen verdensrekord i maraton,37-årige Eliud Kipchoge var knap fem minutter hurtigere end nummer to ved Berlin Marathon
Atletik,Svensk fænomen jubler: - Nu har jeg vundet næsten alt i atletik,"Svenskeren Armand Duplantis slog mesterskabsrekord, da han vandt EM-guld i stangspring"
Atletik,Historisk dansk EM-medalje i atletik,Ida Karstoft løb sig til bronze i kvindernes 200-meter-finale ved EM i atletik i tyske München
Atletik,Danske stafet-kiksere ved EM,Sløje skift blev dyrt for de to danske stafethold i 4 x 100 meter ved EM i München
Atletik,Dansker løber sig i EM-finalen,Det lykkedes for Ida Karstoft at nå frem til EM-finalen på 200-meter-distancen. Hun håber at blande sig i medaljestriden
Atletik,Stangspringer slår dansk rekord og ender tæt på medalje,Med en flot indsats og dansk rekord opnåede stangspringeren Caroline Bonde Holm en fjerdeplads ved atletik-EM
