Category,Headline,SubHeading,Link
Kort nyt,FCK advarer fans om færre pladser ved hop,"FC København har tidligere frabedt sig koordinerede hop på den ene endetribune, hvor mange af klubbens mest inkarnerede fans befinder sig.",https://www.dr.dk/nyheder/seneste/fck-advarer-fans-om-faerre-pladser-ved-hop
Kort sport,Andreas Christensen og Barcelona skuffer i CL-nederlag,Det ukrainske mesterhold Shakhtar Donetsk overraskede med en 1-0 sejr over FC Barcelona i gruppespillet i Champions League.,https://www.dr.dk/sporten/seneste-sport/andreas-christensen-og-barcelona-skuffer-i-cl-nederlag
Kvindeligaen,Dansk topklub følger kvindelandsholdets eksempel og dropper hvide shorts,"De danske mestre fra HB Køge udfaser de hvide shorts fra næste sæson, mens AaB og Fortuna Hjørring fortsat vil spille i hvidt.",https://www.dr.dk/sporten/fodbold/kvindeligaen/dansk-topklub-foelger-kvindelandsholdets-eksempel-og-dropper-hvide
Ekstremsport,"24 timer gennem mudder, vand og pigtråd: Michael fik sølv i benhårdt løb ","Michael Gabelgaard Schjøtt gik ""fuldstændig kold"" i tre timer, men løb over målstregen som nummer to i forhindringsløbet World's Toughest Mudder i Texas. ",https://www.dr.dk/sporten/ekstremsport/24-timer-gennem-mudder-vand-og-pigtraad-michael-fik-soelv-i-benhaardt-loeb
Kort sport,Hvidovre-keeper udtaget til Montenegros landshold,Der har ikke været meget at juble over for Hvidovres målmand Filip Djukic i denne sæson. Klubben på den københavnske vestegn har tabt 11 af 14 Superligakampe og ligger sidst i tabellen.,https://www.dr.dk/sporten/seneste-sport/hvidovre-keeper-udtaget-til-montenegros-landshold
Herrelandsholdet,"Forsvarsklippe er med igen efter halvandet års fravær: 'Har siddet på perronen, mens toget er kørt'",Den danske landstræner Kasper Hjulmand har atter fundet plads til Jannik Vestergaard i landsholdstruppen.,https://www.dr.dk/sporten/fodbold/landsholdet/forsvarsklippe-er-med-igen-efter-halvandet-aars-fravaer-har-siddet-paa
Herrelandsholdet,Anføreren mangler: Her er Danmarks trup til afgørende kvalifikationskampe,Kasper Hjulmand har udtaget truppen til de to afgørende EM-kvalifikationskampe i november.,https://www.dr.dk/sporten/fodbold/landsholdet/em-er-snublende-naert-her-er-danmarks-trup-til-afgoerende
Tennis,Kollegaer hylder tennismaskinen Swiatek: 'Knuste de andre spillere',"Iga Swiatek er igen verdensetter i tennis, og hendes medspillere roser den polske stjerne. ",https://www.dr.dk/sporten/tennis/kollegaer-hylder-tennismaskinen-swiatek-knuste-de-andre-spillere
Kort sport,Landsholdsfløj skifter fra Ikast Håndbold til ukendt udenlandsk klub,Efter otte år i Ikast Håndbold skifter Emma Friis klub.,https://www.dr.dk/sporten/seneste-sport/landsholdsfloej-skifter-fra-ikast-haandbold-til-ukendt-udenlandsk-klub
Kvindelandsholdet,Kvindelandsholdet vil droppe hvide shorts af hensyn til spillernes menstruation,I fremtiden skal Danmarks fodboldkvinder - så vidt muligt - ikke spille i hvide shorts for at undgå utryghed i forbindelse med menstruation. ,https://www.dr.dk/sporten/fodbold/kvindelandsholdet/kvindelandsholdet-vil-droppe-hvide-shorts-af-hensyn-til-spillernes
Kort sport,Swiatek vinder sæsonfinale overbevisende og bliver verdensetter,"Polske Iga Swiatek vandt mandag aften dansk tid kvindernes sæsonfinale, WTA Finals, over amerikanske Jessica Pegula med cifrene 6-1, 6-0.",https://www.dr.dk/sporten/seneste-sport/swiatek-vinder-saesonfinale-overbevisende-og-bliver-verdensetter
Live,Champions League: FCK - Man. United,Hvad sker der? FC København tager imod Manchester United i Champions League.,https://sport.tv2.dk/live/fodbold/2023-11-08-champions-league-fck-man-united
Fodbold,Højlund er topscorer i Champions League,Rasmus Højlund scorede onsdag på sin tidligere hjemmebane. ,https://sport.tv2.dk/fodbold/2023-11-08-hoejlund-er-topscorer-i-champions-league
Fodbold,Brøndby-talent straffet for racisme – klubben fordobler selv karantænen,En spiller på Brøndbys U19-hold har i en kamp mod FC København ytret sig racistisk over for en modspiller.,https://sport.tv2.dk/fodbold/2023-11-08-broendby-talent-straffet-for-racisme-klubben-fordobler-selv-karantaenen
Fodbold,FCK-talenter avancerer i ungdommens CL ,"FC København er sikker på at gå videre i UEFA Youth League efter en sen udligning mod Manchester United.
",https://sport.tv2.dk/fodbold/2023-11-08-fck-talenter-avancerer-i-ungdommens-cl
Fodbold,Rønnow og Union Berlin bryder mareridtsstime,"Efter 12 nederlag i træk fik Frederik Rønnow og co. omsider point med 1-1 på udebane mod Napoli.
",https://sport.tv2.dk/fodbold/2023-11-08-roennow-og-union-berlin-bryder-mareridtsstime
Cykling,Michael Rasmussen køber ikke Froomes forklaring: - Det er en gang mundlort,Både Michael Rasmussen og TV 2 Sports cykelekspert Emil Vinjebo studser over Chris Froomes udtalelser.,https://sport.tv2.dk/cykling/2023-11-08-michael-rasmussen-koeber-ikke-froomes-forklaring-det-er-en-gang-mundlort
Cykling,Her er VM-ruten for 2024,"En række korte, stejle stigninger og næsten 4500 højdemeter venter rytterne ved næste års VM i Schweiz.",https://sport.tv2.dk/cykling/2023-11-08-her-er-vm-ruten-for-2024
Håndbold,Aalborg tæt på aftale med svensk landsholdsspiller,"Svenske Aftonbladet sender talentet Felix Möller til Aalborg, og kilder bekræfter skiftet over for TV 2 Sport. ",https://sport.tv2.dk/haandbold/2023-11-08-aalborg-taet-paa-aftale-med-svensk-landsholdsspiller
Fodbold,Alt er gået galt for sensationsklub: - De har begået himmelråbende fejl,Sensationsklubben Union Berlin er gået helt kold og står nu over for to afgørende kampe i de kommende dage.,https://sport.tv2.dk/fodbold/2023-11-06-alt-er-gaaet-galt-for-sensationsklub-de-har-begaaet-himmelraabende-fejl
Fodbold,Ten Hag bifalder Højlund i svær periode ,Rasmus Højlund er faldet godt til på holdet i Manchester United.,https://sport.tv2.dk/fodbold/2023-11-07-ten-hag-bifalder-hoejlund-i-svaer-periode
Håndbold,Odense henter storsejr,"Efter fem kampe i træk uden nederlag tabte Ringkøbings håndboldkvinder til topholdet Odense.
",https://sport.tv2.dk/haandbold/2023-11-08-odense-henter-storsejr
Håndbold,Jesper Jensen snød stjerne for scoring ,"Team Esbjerg-træneren havde svært ved at holde smilet tilbage, da han var kommet til at kalde timeout i utide.",https://sport.tv2.dk/haandbold/2023-11-08-jesper-jensen-snoed-stjerne-for-scoring
Fodbold,LaLiga-klub klager over udelukkelse,"Granada blev smidt ud af pokalen for at have benyttet en ulovlig spiller, da man vandt en kamp i første runde.",https://sport.tv2.dk/fodbold/2023-11-08-laliga-klub-klager-over-udelukkelse
Fodbold,"Flere hold har gjort, hvad FCK drømmer om",Det er stadig FCK’s ambition at spille europæisk i det nye år.,https://sport.tv2.dk/fodbold/2023-10-26-flere-hold-har-gjort-hvad-fck-droemmer-om
Badminton,Uhørt afslutning i dansk ligakamp,"Spillerne kastede sig på gulvet efter en afgørelse i den danske badmintonliga, de aldrig kommer til at glemme.",https://sport.tv2.dk/badminton/2023-11-08-uhoert-afslutning-i-dansk-ligakamp
Fodbold,Officielt: Superliga-klub sælger cheftræner,"En stilling i Bundesligaen lokkede for Jacob Friis, der skal være assistent for Jess Thorup i Augsburg.",https://sport.tv2.dk/fodbold/2023-11-08-officielt-superliga-klub-saelger-cheftraener
Fodbold,Dortmund-fans med klar melding,UEFA's tiltag i forbindelse med Champions League blev ikke hilst velkommen i Dortmund.,https://sport.tv2.dk/fodbold/2023-11-08-dortmund-fans-med-klar-melding
Fodbold,"Det er din pligt at smitte de andre, Delaney","Efter de tomme blikkes aften i San Marino har landsholdet mere end nogensinde brug for ny energi. Derfor er det så vigtigt, at Delaney er tilbage.",https://sport.tv2.dk/fodbold/2023-11-08-det-er-din-pligt-at-smitte-de-andre-delaney
Fodbold,Derfor har Hjulmand ikke udtaget komplet trup ,Flere pladser holdes åbne til de afgørende kampe i EM-kvalifikationen.,https://sport.tv2.dk/fodbold/2023-11-07-derfor-har-hjulmand-ikke-udtaget-komplet-trup
Håndbold,"- Pinligt, siger Ikast-profiler efter lussing",Ikast-spillerne fik ikke et ben til jorden på udebane imod Team Esbjerg.,https://sport.tv2.dk/haandbold/2023-11-08-pinligt-siger-ikast-profiler-efter-lussing
Fodbold,Aftale på plads: Viborg sælger cheftræner til Bundesligaen,"46-årige Jacob Friis skal være assistenttræner for den danske cheftræner, Jess Thorup i bundesligaklubben Augsburg.",https://sport.tv2.dk/fodbold/2023-11-08-aftale-paa-plads-viborg-saelger-cheftraener-til-bundesligaen
Cykling,Holdkammerat afslører Vingegaard-frustration i Vueltaen,"Jumbo-Vismas Dylan van Baarle siger, at Jonas Vingegaard var frustreret undervejs i dette års Vuelta a España.",https://sport.tv2.dk/cykling/2023-11-08-holdkammerat-afsloerer-vingegaard-frustration-i-vueltaen
Fodbold,Milan-fans fik det til at regne med pengesedler over tidligere kaptajn,Gianluigi Donnarumma fik langtfra en varm velkomst på sin gamle hjemmebane San Siro.,https://sport.tv2.dk/fodbold/2023-11-08-milan-fans-fik-det-til-at-regne-med-pengesedler-over-tidligere-kaptajn
Fodbold,"Når han er i København, bliver han stadig mindet om målet for 17 år siden","Det var mod Manchester United, at FCK vandt for første gang i Champions League. Nu kommer englænderne på besøg igen.",https://sport.tv2.dk/fodbold/2023-11-01-naar-han-er-i-koebenhavn-bliver-han-stadig-mindet-om-maalet-for-17-aar-siden
Fodbold,Træner reagerer efter trøjebyt i pausen,"Mohamed Ali Camara bad om Erling Haalands trøje, da Young Boys var bagud 2-0 til Manchester City.",https://sport.tv2.dk/fodbold/2023-11-08-traener-reagerer-efter-troejebyt-i-pausen
Fodbold,Nuno fyret i saudiarabisk klub,"Nuno Espírito Santo er fortid i Al-Ittihad, der har spillere som Karim Benzema og N'Golo Kanté i truppen.
",https://sport.tv2.dk/fodbold/2023-11-08-nuno-fyret-i-saudiarabisk-klub
Fodbold,City er klar til knockoutfasen,De forsvarende Champions League-mestre fra Manchester City blev stensikkert klar til ottendedelsfinalerne.,https://sport.tv2.dk/fodbold/2023-11-07-city-er-klar-til-knockoutfasen
Fodbold,AC Milan slår PSG – åbner vild gruppe på ny,"De to store offensive profiler, Rafael Leao og Olivier Giroud, var på pletten for hjemmeholdet. ",https://sport.tv2.dk/fodbold/2023-11-07-ac-milan-slaar-psg-aabner-vild-gruppe-paa-ny
Fodbold,"Langt over standarden i Premier League, siger Neestrup om kulissen i Parken",Jacob Neestrup var ikke imponeret af atmosfæren på Old Trafford.,https://sport.tv2.dk/fodbold/2023-11-07-langt-over-standarden-i-premier-league-siger-neestrup-om-kulissen-i-parken
Håndbold,Danmarks største konkurrent udtager skræmmende VM-trup,Norge er både forsvarende Europa- og verdensmester. ,https://sport.tv2.dk/haandbold/2023-11-07-danmarks-stoerste-konkurrent-udtager-skraemmende-vm-trup
Fodbold,FCK advarer fans om at hoppe – kan få store konsekvenser,"Hvis FCK-fans hopper koordineret mod Manchester United, kan det få store konsekvenser for kapaciteten. ",https://sport.tv2.dk/fodbold/2023-11-07-fck-advarer-fans-om-at-hoppe-kan-faa-store-konsekvenser
Håndbold,"Esbjerg smadrer konkurrent: - En magtdemonstration, siger ekspert",Esbjerg er fortsat ubesejret efter hjemmekampen mod Ikast,https://sport.tv2.dk/haandbold/2023-11-07-esbjerg-smadrer-konkurrent-en-magtdemonstration-siger-ekspert
Fodbold,AC Milan - PSG,"Hvad sker der? AC Milan jagter revanche mod PSG, når de to klubber tørner sammen i Champions League-gruppespillet.",https://sport.tv2.dk/live/fodbold/2023-11-07-ac-milan-psg
Live,Chat med manden fra 'Stor mand',"Hvad sker der? I aften genudsendes TV 2 programmet 'Stor mand'. Det handler om Stefan Awesome Jepsen, der lider af BED, også kaldet overspisning. Da han vejede allermest, sagde vægten 350 kilo, og han kunne knap bevæge sig.",https://livsstil.tv2.dk/live/2023-11-08-chat-med-manden-fra-stor-mand
Live,Seneste nyt om krigen mellem Israel og Hamas,"Hvad sker der? Israels militær siger, at Hamas har mistet kontrollen over det nordlige Gaza. ",https://nyheder.tv2.dk/live/udland/2023-11-08-seneste-nyt-om-krigen-mellem-israel-og-hamas
Operation X,Handicappet autist skal klare sig selv det meste af dagen: - Kommer til at gå grueligt galt,"Nye fremtidsplaner for en af beboerne på botilbuddet Odinsgård har fået personalet til at udsende et ""nødkald"".",https://nyheder.tv2.dk/samfund/2023-11-08-handicappet-autist-skal-klare-sig-selv-det-meste-af-dagen-kommer-til-at-gaa-grueligt-galt
Krimi,"Sagen mod mig handlede kun om kabelsamarbejdet, afslører Lars Findsen","Tidligere FE-chef Lars Findsen fortæller i TV 2-programmet 'Lippert' om straffesagen imod ham, som blev droppet af anklagemyndigheden i sidste uge.",https://nyheder.tv2.dk/krimi/2023-11-08-sagen-mod-mig-handlede-kun-om-kabelsamarbejdet-afsloerer-lars-findsen
Krigen i Ukraine,Seneste nyt om krigen i Ukraine,Hvad skete der? EU-Kommissionen anbefalede i en ny rapport at starte forhandlinger med Ukraine om at blive optaget i EU. Dén beslutning fik en noget blandet modtagelse i unionen.,https://nyheder.tv2.dk/live/udland/2023-11-08-seneste-nyt-om-krigen-i-ukraine
Business,TV 2 erfarer: Regeringen klar med afgift på flybilletter,Pengene skal både bruges på grøn omstilling og en forhøjet ældrecheck. ,https://nyheder.tv2.dk/business/2023-11-08-tv-2-erfarer-regeringen-klar-med-afgift-paa-flybilletter
Samfund,Præst og politiker Søren Krarup er død ,"Krarup var gift med Anette Elisabeth Krarup, som han har fire døtre med.",https://nyheder.tv2.dk/samfund/2023-11-08-praest-og-politiker-soeren-krarup-er-doed
Samfund,Kridhvid hjort vækker opsigt: - Jeg var lige ved at køre den ned,"Flere borgere har studset over en hvid hjort, der færdes i den lille by Simested. Men den er faktisk ikke så sjælden, siger vildtkonsulent.",https://nyheder.tv2.dk/samfund/2023-11-08-kridhvid-hjort-vaekker-opsigt-jeg-var-lige-ved-at-koere-den-ned
