Category,Headline,SubHeading
VM fodbold,Harder med godt nyt - kan spille fuld tid under VM,"Pernille Harder nåede ikke at spille fuld tid for Chelsea efter sin skade, men det kan hun til VM, siger hun"
VM fodbold,Endelig udtaget til landsholdet – nu langer hun ud efter træneren,Efter mere end et års fravær på landsholdet er Caroline Møller en del af træningslejren i Herning frem mod sommerens VM-slutrunde. 
VM fodbold,Førstekeeper klar til VM – Nadim meget tvivlsom,"Lene Christensen træner igen og bliver klar til VM, fastslår Lars Søndergaard. Nadia Nadim er meget tvivlsom"
VM fodbold,DBU-formand taler ud om VM,"DBU's formand Jesper Møller vil endnu ikke svare på, hvorvidt han og forbundet valgte den rigtige tilgang til VM-slutrunden i Qatar"
VM fodbold,"Argentina løftede trofæet, men Qatar vandt og spillede bolden videre","En drømmefinale mellem to stjerner fra egen galakse. Nye verdensomspændende handelsaftaler i milliardklassen. En kritisk dialog, der forstummede"
VM fodbold,Qatar dropper landstræneren efter VM-fiasko,Felix Sanchez får ikke forlænget sin kontrakt som landstræner for Qatar efter VM-slutrunden på hjemmebane
VM fodbold,Mbappé reagerer på argentinske stikpiller,"Den franske angriber var tilbage i aktion efter VM-finalen, da han onsdag aften blev helten for Paris Saint-Germain"
VM fodbold,"- Kommer mig aldrig over tabt VM-finale, siger Mbappé",Skuffelsen over at tabe VM-finalen sidder dybt i kroppen på den franske stjerneangriber Kylian Mbappé
VM fodbold,"Målmand dansede, efter han havde gjort ung franskmand nervøs","Meget har været sagt og skrevet om Emiliano Martinez' optræden i VM-finalen. Nu har han selv sat ord på, hvordan han forsøgte at psyke franskmændene"
VM fodbold,Fransk forbund klager over argentinsk målmand,"Præsidenten for det franske fodboldforbund vil ikke finde sig i den måde, som den argentinske målmand Emiliano Martinez har fejret VM-triumfen"
VM fodbold,VM's bedste mål er kåret,"Brasilianske Richarlison scorede det bedste mål ved VM. Det viser en afstemning, som FIFA har stået for"
VM fodbold,Stjerne forlod landsholdet under VM - nu stopper han helt,"André Onana stopper på landsholdet efter et VM, hvor han blev vraget og rejste hjem i utide"
VM fodbold,Kendis dukkede op under VM-fejring – FIFA åbner sag,Restaurantejeren forsøgte blandt andet at holde VM-trofæet. Det må han ikke ifølge reglerne
VM fodbold,"Forestil jer, at det var Kasper Schmeichel, siger journalist om kontroversiel målmand","Under den argentinske fejring i Buenos Aires bar Emiliano Martínez rundt på en dukke, der havde et grædende ansigt af Kylian Mbappé"
VM fodbold,Voldsomme scener maler et billede – men denne nuance er vigtig,"Der var millioner af mennesker i gaderne, da Argentina blev fejret i Buenos Aires tirsdag. Og de fleste havde en fest"
VM fodbold,Mbappés ord i pausen af VM-finalen afsløret i dokumentar,Kylian Mbappé var utilfreds med Frankrigs indsats i VM-finalen mod Argentina og talte med store ord i pausen
VM fodbold,Argentinsk profil forudså scoring og VM-sejr,"Ángel Di María var allerede før finalen sikker på, at VM-trofæet nok skulle med argentinerne hjem"
VM fodbold,Messi deler rørende besked,Den argentinske verdensmester fortæller om glæden ved VM-sejren og takker for støtten i et langt opslag på Instagram
VM fodbold,"Det er godt lige at få et slag oven i hovedet, siger Lindstrøm","Jesper Lindstrøms første VM-slutrunde blev uden succes. Han føler, at det tidlige VM-exit kan ses som en slags lærepenge for landsholdet"
VM fodbold,Franske spillere udsat for racistiske kommentarer,"Flere franske spillere har deaktiveret deres kommentarspor på sociale medier, efter de tabte VM-finalen"
