Category,Headline,SubHeading,Link
Kort sport,Sinner tager hævn i ny neglebider mod Djokovic,"Verdens bedste tennisspiller, Novak Djokovic, var blot én bold fra at sende Serbien i Davis Cup-finalen for første gang siden 2013.",https://www.dr.dk/sporten/seneste-sport/sinner-tager-haevn-i-ny-neglebider-mod-djokovic
Kort sport,To danskere lyner i Bundesligaen,Landsholdsangriberen Jonas Wind har gang i en fremragende sæson i tyske Wolfsburg.,https://www.dr.dk/sporten/seneste-sport/danskere-lyner-i-bundesligaen
Kvindelandsholdet,VM-reserverne strålede i dansk testsejr,Danmark slår Brasilien 34-24 i den næstsidste testkamp forud for VM i håndbold.,https://www.dr.dk/sporten/haandbold/kvindelandsholdet/vm-reserverne-straalede-i-dansk-testsejr
Kort sport,Magnussen bliver 17'er i sæsonens sidste kvalifikation,"Kevin Magnussen får svært ved at skrabe nogen point sammen, når han søndag sætter sig bag rattet for sidste gang i denne Formel 1-sæson.",https://www.dr.dk/sporten/seneste-sport/magnussen-bliver-17er-i-saesonens-sidste-kvalifikation
Kort sport,Manchester City og Liverpool deler i topopgør,"Der var et topopgør på programmet i Premier League, da topholdet Manchester City i lørdagens tidlige kamp tog imod ligaens nummer to, Liverpool.",https://www.dr.dk/sporten/seneste-sport/manchester-city-og-liverpool-deler-i-topopgoer
Kort sport,Brøndbys kvinder slår Nordsjælland 2-1 i topbrag,"Brøndby er, i hvert fald midlertidigt, nyt tophold i den bedste kvindelige fodboldrække herhjemme.",https://www.dr.dk/sporten/seneste-sport/broendbys-kvinder-slaar-nordsjaelland-2-1-i-topbrag
Motorsport,Ung dansk racerkører vinder sæsonens sidste sprintløb og skaber forøget spænding,Formel 2-køreren Frederik Vesti er nu 16 point efter franske Théo Pourchaire i den samlede stilling.,https://www.dr.dk/sporten/motorsport/ung-dansk-racerkoerer-vinder-saesonens-sidste-sprintloeb-og-skaber-foroeget
Kort sport,Magnussen fortsætter sløve takter i sidste træning i år,Bedømt på den sidste træning på årets Formel 1-kalender får Kevin Magnussen svært ved at slutte sæsonen med en god oplevelse.,https://www.dr.dk/sporten/seneste-sport/magnussen-fortsaetter-sloeve-takter-i-sidste-traening-i-aar
Tennis,"Britisk tennischef bifalder tilskuerlarm, der fik Djokovic op i det røde felt","Som tilskuer må man gerne larme, når man er til Davis Cup-kampe, mener den britiske chef.",https://www.dr.dk/sporten/tennis/britisk-tennischef-bifalder-tilskuerlarm-der-fik-djokovic-op-i-det-roede-felt
Formel 1,Ung danskers vilde weekend bliver afgørende for Formel 2-triumf og Formel 1-fremtid,"Der venter en vigtig weekend for Frederik Vesti, når sæsonfinalen i Formel 2 bliver kørt i Abu Dhabi.",https://www.dr.dk/sporten/formel1/ung-danskers-vilde-weekend-bliver-afgoerende-formel-2-triumf-og-formel-1-fremtid
Kort sport,Lars Eller scorede forgæves i Pittsburgh-kollaps,"Lars Eller var natten til lørdag dansk tid på pletten for Pittsburgh Penguins i den bedste nordamerikanske ishockeyliga, NHL.",https://www.dr.dk/sporten/seneste-sport/lars-eller-scorede-forgaeves-i-pittsburgh-kollaps
Superliga,"Av, for nogle afbrændere! Vejle-spillere kan glæde sig over offside efter to mega-missere","Vejle Boldklub kunne have snuppet alle tre point mod Hvidovre, men brændte lidt for store chancer.",https://www.dr.dk/sporten/fodbold/superliga/av-nogle-afbraendere-vejle-spillere-kan-glaede-sig-over-offside-efter-mega
Kort nyt,Hvidovre og Vejle deler i Superliga bundbrag,Ingen kunne tåle at tabe i bundbraget mellem Hvidovre og Vejle.,https://www.dr.dk/sporten/seneste-sport/hvidovre-og-vejle-deler-i-superligaens-bundbrag
Kort nyt,Rødt kort mod FCK giver Rashford én karantænedag,"Manchester United stjernen Marcus Rashford slipper med én karantænedag, efter han i seneste Champions League-opgør stemplede sig til et rødt kort mod FCK.",https://www.dr.dk/sporten/seneste-sport/roedt-kort-mod-fck-giver-rashford-en-karantaenedag
Kort sport,Ingen dansk CS-deltagelse i slutspillet i Royal Arena,Kvartfinalen blev endestationen for det sidste danske Counter-Strike-hold ved turneringen Blast Premier Fall Finals i Royal Arena i København.,https://www.dr.dk/sporten/seneste-sport/ingen-dansk-cs-deltagelse-i-slutspillet-i-royal-arena
OL Paris 2024,Hvert fjerde år er Danmark på fornavn med Jesper. Nu sker det igen: 'Et vildt spektakel',"OL-sølvvinder Jesper Hansen skal igen repræsentere Danmark ved OL i Paris, der bliver skeetskyttens fjerde af slagsen.",https://www.dr.dk/sporten/ol/hvert-fjerde-aar-er-danmark-paa-fornavn-med-jesper-nu-sker-det-igen-et-vildt-spektakel
Kort sport,Danske Counter-Strike-stjerner skifter fra Heroic til rivalerne Astralis,"Martin ""stavn"" Lund og Jakob ""jabbi"" Nygaard er fortid på danskerholdet Heroic. De skifter i stedet til ærkerivalerne fra Astralis.",https://www.dr.dk/sporten/seneste-sport/danske-counter-strike-stjerner-skifter-fra-heroic-til-aerkerivalerne-astralis
Kort sport,Algerisk topspiller anholdt efter opslag på sociale medier,"Den algeriske fodboldspiller Youcef Atal, der til dagligt spiller for Nice i den bedste franske række, er fredag blevet anholdt af fransk politi.",https://www.dr.dk/sporten/seneste-sport/algerisk-topspiller-anholdt-efter-opslag-paa-sociale-medier
Tennis,Tysk stjerne beundrer Runes samarbejde med Becker,"Den tyske stjerne vil gerne samarbejde med danskerens træner, men erkender, at det ikke kommer til at ske lige foreløbig.",https://www.dr.dk/sporten/tennis/tysk-stjerne-beundrer-runes-samarbejde-med-becker
Kort sport,Ung dansk racerkører viste sig frem med manér ved fredagens Formel 1-træning,"21-årige Frederik Vesti, der er en del af Mercedes' akademi, gjorde fredag landsmanden Kevin Magnussen selskab, da han fik lov at køre den ene Mercedes-racer under den første træning inden weekendens grandprix i Abu Dhabhi.",https://www.dr.dk/sporten/seneste-sport/ung-dansk-racerkoerer-viste-sig-frem-med-maner-ved-fredagens-formel-1-traening
Kort sport,Vingegaards hold skifter navn,Jonas Vingegaards hold kommer fra det nye år til at gå under et nyt navn.,https://www.dr.dk/sporten/seneste-sport/vingegaards-hold-skifter-navn
Kort sport,Racistiske beskeder er væltet ind hos Real Madrid-spiller,Fodboldspilleren Rodrygo har modtaget en række racistiske beskeder på sociale medier.,https://www.dr.dk/sporten/seneste-sport/racistiske-beskeder-er-vaeltet-ind-hos-real-madrid-spiller
OL Paris 2024,"Paris' borgmester har to bekymringer, mens OL nærmer sig","Forberedelserne frem mod legene i Paris næste sommer skrider frem, men den franske storby får svært ved at huse de mange gæster.",https://www.dr.dk/sporten/ol/paris-borgmester-har-bekymringer-mens-ol-naermer-sig
Volleyball,"Danmarks volleyballkvinder nedprioriteres af forbund, så herrerne kan spille EM",Forbundet Volleyball Danmark har ikke penge til at sende to hold afsted til de næste to års EM-kvalifikationer.,https://www.dr.dk/sporten/volleyball/danmarks-volleyballkvinder-nedprioriteres-af-forbund-saa-herrerne-kan-spille-em
Kort sport,Argentinsk profil slutter landsholdskarrieren efter Copa America,Efter 15 år i den argentinske trøje har kantspilleren Angel Di Maria besluttet sig for at indstille landsholdskarrieren.,https://www.dr.dk/sporten/seneste-sport/argentinsk-profil-slutter-landsholdskarrieren-efter-copa-america
Kort sport,Signe Bruun scorede for Real Madrid i overraskende CL-nederlag,Den danske landsholdsangriber Signe Bruun har fået gang i scoringen for sin spanske klub Real Madrid.,https://www.dr.dk/sporten/seneste-sport/signe-bruun-scorede-real-madrid-i-overraskende-cl-nederlag
Champions League,Magdeburg satte kløerne i GOG og tog storsejr med hjem til Tyskland,Fynboerne tabte med 25-32 til den forsvarende Champions League-vinder.,https://www.dr.dk/sporten/haandbold/championsleague/magdeburg-satte-kloerene-i-gog-og-tog-storsejr-med-hjem-til
Kort sport,Dansk ju-jitsu-kæmper vinder sølv ved EM i Kroatien,"Lucas Andersen har sat standarden for danskerne ved EM i ju-jitsu, der begyndte i dag i Kroatien.",https://www.dr.dk/sporten/seneste-sport/dansker-ju-jitsu-kaemper-vinder-soelv-ved-em-i-kroatien
Håndbold,Landsholdsveteran åbner op for vemodigt Aalborg-farvel: 'Det gør ondt i maven at tale om',"Landsholdsspilleren Henrik Møllgaard har kontraktudløb med Aalborg Håndbold til sommer, og det er ikke sikkert, at fremtiden også er i det nordjyske.",https://www.dr.dk/sporten/haandbold/landsholdsveteran-aabner-op-vemodigt-aalborg-farvel-det-goer-ondt-i-maven-tale-om
Kort sport,Dansk debutant skyder sig til guld i World Cup-finalen,Skeetskytten Emil Kjeldgaard Petersen fik noget af en drømmedebut ved World Cup-finalen i Doha.,https://www.dr.dk/sporten/seneste-sport/dansk-debutant-skyder-sig-til-guld-i-world-cup-finalen
Hestesport,Landsholdskollegaer kritiserer udelukket dressurstjerne: 'Ekstrem hård og dårlig ridning',Cathrine Laudrup-Dufour og Carina Cassøe Krüth tager afstand fra behandlingen af hestene på Helgstrand Dressage i ny TV 2-dokumentar.,https://www.dr.dk/sporten/ridning/landsholdskollegaer-kritiserer-udelukket-dressurstjerne-ekstrem-haard-og-daarlig
Kort sport,De danske curlingkvinder bliver på højeste niveau trods nederlag i sidste EM-kamp,Danmark gik ind til EM i Skotland som forsvarende europamester. Men curlingkvinderne kunne ikke leve op til sidste års sensation og er ude efter det indledende gruppespil efter tre sejre og seks nederlag.,https://www.dr.dk/sporten/seneste-sport/de-danske-curlingkvinder-bliver-paa-hoejeste-niveau-trods-nederlag-i-sidste-em
Live,Cadiz - Real Madrid,Hvad sker der? Real Madrid kan med en sejr over Cadiz overtage førstepladsen i LaLiga.,https://sport.tv2.dk/live/fodbold/2023-11-26-cadiz-real-madrid
Live,Superliga: Lyngby - Brøndby,Hvad sker der? Brøndby jagter tre vigtige point til topstriden i Superligaen i kampen mod Lyngby.,https://sport.tv2.dk/live/fodbold/2023-11-26-superliga-lyngby-broendby
Fodbold,Teenager scorer vidundermål i United-sejr,Garnacho bragte tidligt Manchester United på sejrskurs med et vidunderligt mål.,https://sport.tv2.dk/fodbold/2023-11-26-teenager-scorer-vidundermaal-i-united-sejr
VM i håndbold,Utraditionelt valg af kampens spiller,Peter Bruun Jørgensen uddeler karakterer efter sejren over Brasilien i den sidste VM-test.,https://sport.tv2.dk/haandbold/2023-11-26-utraditionelt-valg-af-kampens-spiller
Håndbold,GOG tager point i sidste sekund,"Landsholdsspilleren Aaron Mensing stod bag målet, der gav GOG point i udekampen mod Mors-Thy.",https://sport.tv2.dk/haandbold/2023-11-26-gog-tager-point-i-sidste-sekund
Fodbold,OB henter vitale point,Randers spillede med 10 mand i slutningen af opgøret.,https://sport.tv2.dk/fodbold/2023-11-26-ob-henter-vitale-point
VM i håndbold,Danmark vinder sidste VM-test overlegent,De danske håndboldkvinder slog Brasilien med 17 mål.,https://sport.tv2.dk/haandbold/2023-11-26-danmark-vinder-sidste-vm-test-overlegent
VM i håndbold,Én ting gør Jesper Jensen særligt glad,Danmark var igen Brasilien overlegen.,https://sport.tv2.dk/haandbold/2023-11-26-en-ting-goer-jesper-jensen-saerligt-glad
VM i håndbold,Danmark - Brasilien,Hvad skete der? Danmark slog Brasilien i den sidste testkamp inden VM. Sejren lød på 33-16.,https://sport.tv2.dk/live/haandbold/2023-11-26-danmark-brasilien
VM i håndbold,Derfor spillede Danmark i særlig trøje,De danske håndboldkvinder dropper at spille i rødt og hvidt og spiller i stedet i blåt mod Brasilien.,https://sport.tv2.dk/haandbold/2023-11-26-derfor-spillede-danmark-i-saerlig-troeje
Badminton,"- Det har været helt forfærdeligt, siger Antonsen om vild afslutning",To japanere afgjorde danskerens skæbne.,https://sport.tv2.dk/badminton/2023-11-26-det-har-vaeret-helt-forfaerdeligt-siger-antonsen-om-vild-afslutning
E-sport,Vitality triumferer i Royal Arena og slutter vild stime,Vitality vandt Blast Premier Fall Finals i Royal Arena og sluttede Faze-stimen på 20 sejre i streg.,https://sport.tv2.dk/e-sport/2023-11-26-vitality-triumferer-i-royal-arena-og-slutter-vild-stime
Fodbold,FC Nordsjælland og AGF deler point i kedelig nulløsning,"Underholdning var der ikke meget af, da FC Nordsjælland spillede 0-0 hjemme mod AGF i Superligaen.",https://sport.tv2.dk/fodbold/2023-11-26-fc-nordsjaelland-og-agf-deler-point-i-kedelig-nulloesning
Fodbold,"- Han er mere irriteret end nogensinde, siger træner om Schmeichel",Søndag spiller danskeren igen kamp for Anderlecht.,https://sport.tv2.dk/fodbold/2023-11-26-han-er-mere-irriteret-end-nogensinde-siger-traener-om-schmeichel
VM i håndbold,Profilers fravær gør Nyegaard betænkelig – landstræner er rolig,"Landstræner Jesper Jensen slår fast, at profilerne blot bliver sparet.",https://sport.tv2.dk/haandbold/2023-11-26-profilers-fravaer-goer-nyegaard-betaenkelig-landstraener-er-rolig
Fodbold,Her er Rønnows nye træner,Der venter Union Berlins nye træner noget af en opgave.,https://sport.tv2.dk/fodbold/2023-11-26-her-er-roennows-nye-traener
Håndbold,26 danske mål sender Füchse Berlin til tops,"Hans Lindberg, Lasse Andersson og Mathias Gidsel scorede 26 gange, da Füchse Berlin overtog førstepladsen.",https://sport.tv2.dk/haandbold/2023-11-26-26-danske-maal-sender-fuchse-berlin-til-tops
Formel 1,Magnussen ender sidst i sæsonafslutning,"Kevin Magnussen sluttede sidst i Abu Dhabi, mens Max Verstappen kronede en suveræn sæson af med ny sejr.",https://sport.tv2.dk/formel-1/2023-11-26-magnussen-ender-sidst-i-saesonafslutning
Fodbold,Superliga: Randers FC - OB,"Med resultatet 0-1 i 3F Superliga-kampen mellem Randers FC og OB runder vi af herfra. Tak, fordi I fulgte med!",https://sport.tv2.dk/live/fodbold/2023-11-26-superliga-randers-fc-ob
Fodbold,FC Nordsjælland - AGF,Hvad sker der? FC Nordsjælland kæmper for tre vigtige point i kampen mod AGF for at holde snor i top tre-holdene.,https://sport.tv2.dk/live/fodbold/2023-11-26-fc-nordsjaelland-agf
Fodbold,Den tidligere engelske landstræner Terry Venables er død,Terry Venables bliver hyldet af tidligere kolleger og spillere.,https://sport.tv2.dk/fodbold/2023-11-26-den-tidligere-engelske-landstraener-terry-venables-er-doed
Fodbold,Havertz har lagt ego til side efter hårde måneder,"Kai Havertz har fået en tung start i Arsenal, men lørdag fik han en tiltrængt personlig succesoplevelse.",https://sport.tv2.dk/fodbold/2023-11-26-havertz-har-lagt-ego-til-side-efter-haarde-maaneder
Fodbold,FCK-træner føler sig provokeret af dommerchefs kommentar,"Jens Rohde mener, at Jacob Neestrups kommentar var over stregen.",https://sport.tv2.dk/fodbold/2023-11-26-fck-traener-foeler-sig-provokeret-af-dommerchefs-kommentar
VM i håndbold,- Det er totalt sindssygt. Jeg glæder mig rigtig meget,Spillerne ser særligt frem til mødet med Norge.,https://sport.tv2.dk/haandbold/2023-11-25-det-er-totalt-sindssygt-jeg-glaeder-mig-rigtig-meget
VM i håndbold,Landsholdsprofil spiller på sit højeste niveau nogensinde,"Kristina Jørgensen vil vise hele Danmark, at landsholdet er klar til VM.",https://sport.tv2.dk/haandbold/2023-11-26-landsholdsprofil-spiller-paa-sit-hoejeste-niveau-nogensinde
Motorsport,Vesti misser akkurat Formel 2-mesterskabet i sidste løb,"Frederik Vesti holdt spændingen i live til det sidste i det sidste grandprix, men bliver toer i mesterskabet.",https://sport.tv2.dk/motorsport/2023-11-26-vesti-misser-akkurat-formel-2-mesterskabet-i-sidste-loeb
Badminton,Antonsen er klar til sæsonfinalen,Den danske herresingle gør flere andre danskere selskab.,https://sport.tv2.dk/badminton/2023-11-26-antonsen-er-klar-til-saesonfinalen
Fodbold,"- Som at spille med 10 mand, siger ekspert om 15-årigs debut",Flere havde interesse i at kommentere på angriberens første minutter i Serie A.,https://sport.tv2.dk/fodbold/2023-11-26-som-at-spille-med-10-mand-siger-ekspert-om-15-aarigs-debut
Motorsport,"- Det kan blive den største dag i min karriere, siger Vesti","Søndag kan Frederik Vesti vinde Formula 2, hvis alt flasker sig for ham.",https://sport.tv2.dk/motorsport/2023-11-26-det-kan-blive-den-stoerste-dag-i-min-karriere-siger-vesti
VM i håndbold,Landstræner giver opdatering på fraværende profiler,Jesper Jensen er ved godt mod trods et par skader i truppen.,https://sport.tv2.dk/haandbold/2023-11-25-landstraener-giver-opdatering-paa-fravaerende-profiler
Fodbold,"Ekspert kalder mirakelredning for ""helt syg""","Fiorentina var få centimeter fra at sikre et point i tillægstiden mod AC Milan, men Mike Maignan stod i vejen.",https://sport.tv2.dk/fodbold/2023-11-26-ekspert-kalder-mirakelredning-for-helt-syg
Håndbold,Blåt kort til Skjern-spiller kort før tid,"Dan Beck-Hansen vil ikke have siddende på sig, at han gjorde det bevidst.",https://sport.tv2.dk/haandbold/2023-11-25-blaat-kort-til-skjern-spiller-kort-foer-tid
Fodbold,To 17-årige anholdt efter sexistiske tilråb mod kvindelig dommer,Politiet overhørte to 17-årige drenge komme med sexistiske tilråb mod kvindelig dommer i Championship-kamp.,https://sport.tv2.dk/fodbold/2023-11-26-to-17-aarige-anholdt-efter-sexistiske-tilraab-mod-kvindelig-dommer
Fodbold,15-årig skriver historie i Milan-sejr,AC Milan holder sig til i topstriden i Serie A.,https://sport.tv2.dk/fodbold/2023-11-25-15-aarig-skriver-historie-i-milan-sejr
Fodbold,Nice-chef forklarer fravalg af Schmeichel,"Nices træner fortæller, hvad der ligger til grund for, at Schmeichel blev valgt fra.",https://sport.tv2.dk/fodbold/2023-11-25-nice-chef-forklarer-fravalg-af-schmeichel
Fodbold,"FCK-spiller skulle have trukket en udvisning, mener Neestrup","En friløber i overtiden sænkede FCK mod Viborg lørdag aften, og cheftræner Jacob Neestrup savnede handling.",https://sport.tv2.dk/fodbold/2023-11-25-fck-spiller-skulle-have-trukket-en-udvisning-mener-neestrup
Fodbold,"- Det er så ringe, siger Falk",De danske mestre måtte se sig slået til allersidst.,https://sport.tv2.dk/fodbold/2023-11-25-det-er-saa-ringe-siger-falk
Fodbold,"- Det betyder rigtig meget, siger anfører",Viborg slog FC København med 2-1.,https://sport.tv2.dk/fodbold/2023-11-25-det-betyder-rigtig-meget-siger-anfoerer
Fodbold,Viborg straffer FCK i tillægstiden,Viborg snød FCK til allersidst.,https://sport.tv2.dk/fodbold/2023-11-25-viborg-straffer-fck-i-tillaegstiden
Fodbold,Barca skuffer i Madrid,"Der skulle et sent selvmål til, før FC Barcelona fik hentet et enkelt point i udekampen mod Rayo Vallecano.",https://sport.tv2.dk/fodbold/2023-11-25-barca-skuffer-i-madrid
Fodbold,Rayo Vallecano - FC Barcelona,Hvad skete der? FC Barcelona skuffede mod Rayo Vallecano i LaLiga.,https://sport.tv2.dk/live/fodbold/2023-11-25-rayo-vallecano-fc-barcelona
Formel 1,Magnussen slutter som 17'er i kvalifikation i Abu Dhabi,Danske Kevin Magnussen formåede ikke at køre sig videre fra Q1 i lørdagens kvalifikation i Abu Dhabi.,https://sport.tv2.dk/formel-1/2023-11-25-magnussen-slutter-som-17er-i-kvalifikation-i-abu-dhabi
Fodbold,Haaland slår ny rekord i storkamp,Den målfarlige nordmand slog også målrekord i Premier League i sidste sæson.,https://sport.tv2.dk/fodbold/2023-11-25-haaland-slaar-ny-rekord-i-storkamp
Amerikansk fodbold,Lavede et desperat kast – men så gik det helt galt,"Quarterbacken Tim Boyle forsøgte at skaffe nogle point til sidst, men det endte med at være modstanderen, der sluttede bedst i første halvleg.",https://sport.tv2.dk/amerikansk-fodbold/2023-11-25-lavede-et-desperat-kast-men-saa-gik-det-helt-galt
Badminton,Nu afhænger Antonsens skæbne af én kamp,Flere danskere er allerede kvalificeret til sæsonfinalerne.,https://sport.tv2.dk/badminton/2023-11-25-nu-afhaenger-antonsens-skaebne-af-en-kamp
Formel 1,Vesti vinder Formel 2-sprintløbet i Abu Dhabi,"Frederik Vesti bevarede en spinkel chance for Formel 2-triumf, da han vandt sprintløbet i Abu Dhabi.",https://sport.tv2.dk/formel-1/2023-11-25-vesti-vinder-formel-2-sprintloebet-i-abu-dhabi
VM i håndbold,"- De spiller en vild form for håndbold, siger landstræner",Landsholdet gør i weekenden de sidste forberedelser før VM på hjemmebane.,https://sport.tv2.dk/haandbold/2023-11-24-de-spiller-en-vild-form-for-haandbold-siger-landstraener
